year,month,Quarter,Halfyear,region_to,is_global,subdivision,is_paid,category,KEY_clean,is_flowers,Сумма по полю distributed_ads_cost,revenue_first_transactions,revenue_repeat_transactions,revenue_total,Сумма по полю first_traffic,Сумма по полю repeat_traffic,traffic_total,first_transactions,repeat_transactions,transacitons_total,ads_cost,not_ads_cost,bonus_company,promo_cost,mar_cost
2024,1,Q1,H1,mena,,paid_web,paid,Для дома,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,1,Q1,H1,mena,,paid_web,paid,Кондитерские и пекарни,,non_flowers,,,"13,370","13,370",775,160,935,,5,5,162040,,,,162040
2024,1,Q1,H1,mena,,paid_web,paid,Косметика и парфюмерия,,non_flowers,,,,0,4,1,5,,,0,,,,,0
2024,1,Q1,H1,mena,,paid_web,paid,Подарочные сертификаты,,non_flowers,,,,0,5,,5,,,0,,,,,0
2024,1,Q1,H1,mena,,paid_web,paid,Продукты и напитки,,non_flowers,,,,0,16,8,24,,,0,,,,,0
2024,1,Q1,H1,mena,,paid_web,paid,Товары для праздника,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,1,Q1,H1,mena,,paid_web,paid,Украшения,,non_flowers,,,,0,1,1,2,,,0,,,,,0
2024,1,Q1,H1,mena,,paid_web,paid,Хендмейд и хобби,,non_flowers,,,,0,,2,2,,,0,,,,,0
2024,1,Q1,H1,mena,,paid_web,paid,N/A,,non_flowers,,,,0,,,0,,,0,75397,,,,75397
2024,1,Q1,H1,mena,,paid_web,paid,Комнатные растения,,non_flowers,,,,0,39,30,69,,,0,,,,,0
2024,1,Q1,H1,mena,,paid_web,paid,Цветы,,flowers,,138874,175121,313995,3327,1216,4543,32,25,57,1092704,,,8362,1101066
2024,1,Q1,H1,mena,,partners,paid,Кондитерские и пекарни,,non_flowers,,,,0,1,6,7,,,0,,,,,0
2024,1,Q1,H1,mena,,partners,paid,Комнатные растения,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,1,Q1,H1,mena,,partners,paid,Цветы,,flowers,,16932,34834,51766,36,10,46,3,5,8,,,,4908,4908
2024,1,Q1,H1,mena,,retention,non_paid,Вкусные наборы,,non_flowers,,,"4,905","4,905",,,0,,1,1,,,186,,186
2024,1,Q1,H1,mena,,retention,non_paid,Воздушные шары,,non_flowers,,,"9,584","9,584",,,0,,2,2,,,123,,123
2024,1,Q1,H1,mena,,retention,non_paid,Декор,,non_flowers,,,,0,1,1,2,,,0,,,,,0
2024,1,Q1,H1,mena,,retention,non_paid,Кондитерские и пекарни,,non_flowers,,,"29,072","29,072",25,120,145,,6,6,,,256,,256
2024,1,Q1,H1,mena,,retention,non_paid,Подарочные сертификаты,,non_flowers,,,,0,4,1,5,,,0,,,,,0
2024,1,Q1,H1,mena,,retention,non_paid,Продукты и напитки,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,1,Q1,H1,mena,,retention,non_paid,Съедобные букеты,,non_flowers,,,"8,531","8,531",,,0,,2,2,,,167,769,936
2024,1,Q1,H1,mena,,retention,non_paid,Товары для праздника,,non_flowers,,,,0,,2,2,,,0,,,,,0
2024,1,Q1,H1,mena,,retention,non_paid,Украшения,,non_flowers,,,"3,725","3,725",,12,12,,1,1,,,,,0
2024,1,Q1,H1,mena,,retention,non_paid,Комнатные растения,,non_flowers,,1100,"10,996","12,096",2,5,7,1,,1,,,,10996,10996
2024,1,Q1,H1,mena,,retention,non_paid,Цветы,,flowers,,"27,366","753,185","780,551",36,991,1027,7,102,109,,,16560,37102,53662
2024,1,Q1,H1,other,,brand,paid,Аксессуары,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,1,Q1,H1,other,,brand,paid,Декор,,non_flowers,,,,0,,10,10,,,0,,,,,0
2024,1,Q1,H1,other,,brand,paid,Картины,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,1,Q1,H1,other,,brand,paid,Кондитерские и пекарни,,non_flowers,,,"4,740","4,740",9,37,46,,3,3,,,86,,86
2024,1,Q1,H1,other,,brand,paid,Косметика и парфюмерия,,non_flowers,,,,0,,2,2,,,0,,,,,0
2024,1,Q1,H1,other,,brand,paid,Магазины чая и кофе,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,1,Q1,H1,other,,brand,paid,Подарочные сертификаты,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,1,Q1,H1,other,,brand,paid,Посуда,,non_flowers,,,,0,1,1,2,,,0,,,,,0
2024,1,Q1,H1,other,,brand,paid,Продукты и напитки,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,1,Q1,H1,other,,brand,paid,Съедобные букеты,,non_flowers,,,"1,769","1,769",,,0,,1,1,,,100,,100
2024,1,Q1,H1,other,,brand,paid,Товары для праздника,,non_flowers,,299,469,768,,2,2,0,0,0,,,,,0
2024,1,Q1,H1,other,,brand,paid,Украшения,,non_flowers,,,,0,,3,3,,,0,,,,,0
2024,1,Q1,H1,other,,brand,paid,N/A,,non_flowers,,,,0,,,0,,,0,25000,,,,25000
2024,1,Q1,H1,other,,brand,paid,Комнатные растения,,non_flowers,,"2,374","6,373","8,747",1,5,6,1,1,2,,,,419,419
2024,1,Q1,H1,other,,brand,paid,Цветы,,flowers,,"74,616","66,326","140,942",120,390,510,20,14,34,,,2321,9172,11493
2024,1,Q1,H1,other,,organic_apps,non_paid,Аксессуары,,non_flowers,,,,0,3,2,5,,,0,,,,,0
2024,1,Q1,H1,other,,organic_apps,non_paid,Вкусные наборы,,non_flowers,,"1,054",226,"1,280",,,0,1,,1,,,226,,226
2024,1,Q1,H1,other,,organic_apps,non_paid,Воздушные шары,,non_flowers,,"8,446","35,018","43,464",,,0,2,9,11,,,468,406,874
2024,1,Q1,H1,other,,organic_apps,non_paid,Декор,,non_flowers,,660,"9,594","10,254",35,166,201,0,3,3,,,410,180,590
2024,1,Q1,H1,other,,organic_apps,non_paid,Для дома,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,1,Q1,H1,other,,organic_apps,non_paid,Канцелярские товары,,non_flowers,,,,0,,4,4,,,0,,,,,0
2024,1,Q1,H1,other,,organic_apps,non_paid,Картины,,non_flowers,,,8036,8036,2,14,16,,1,1,,,,,0
2024,1,Q1,H1,other,,organic_apps,non_paid,Кондитерские и пекарни,,non_flowers,,24891,166600,191491,197,589,786,10,59,69,,,4588,1385,5973
2024,1,Q1,H1,other,,organic_apps,non_paid,Косметика и парфюмерия,,non_flowers,,2502,"2,352","4,854",8,65,73,1,1,2,,,200,180,380
2024,1,Q1,H1,other,,organic_apps,non_paid,Магазины чая и кофе,,non_flowers,,,911,911,,4,4,,0,0,,,140,,140
2024,1,Q1,H1,other,,organic_apps,non_paid,Подарочные сертификаты,,non_flowers,,,,0,,3,3,,,0,,,,,0
2024,1,Q1,H1,other,,organic_apps,non_paid,Посуда,,non_flowers,,,,0,6,2,8,,,0,,,,,0
2024,1,Q1,H1,other,,organic_apps,non_paid,Продукты и напитки,,non_flowers,,,,0,11,35,46,,,0,,,,,0
2024,1,Q1,H1,other,,organic_apps,non_paid,Съедобные букеты,,non_flowers,,"26,443","50,250","76,693",,,0,6,13,19,,,1957,2796,4753
2024,1,Q1,H1,other,,organic_apps,non_paid,Товары для праздника,,non_flowers,,,12666,12666,11,42,53,,1,1,,,,,0
2024,1,Q1,H1,other,,organic_apps,non_paid,Украшения,,non_flowers,,,,0,4,21,25,,,0,,,,,0
2024,1,Q1,H1,other,,organic_apps,non_paid,Хендмейд и хобби,,non_flowers,,,,0,12,12,24,,,0,,,,,0
2024,1,Q1,H1,other,,organic_apps,non_paid,Комнатные растения,,non_flowers,,"9,103","50,732","59,835",25,117,142,1,9,10,,,607,1606,2213
2024,1,Q1,H1,other,,organic_apps,non_paid,Цветы,,flowers,,"523,308","1,987,386","2,510,694",1830,4919,6749,98,369,467,,,46141,34096,80237
2024,1,Q1,H1,other,,organic_web,non_paid,Аксессуары,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Воздушные шары,,non_flowers,,"3,820","9,742","13,562",,,0,1,2,3,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Декор,,non_flowers,,"2,441","2,934","5,375",18,20,38,2,1,3,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Для дома,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Зоотовары,,non_flowers,,,"2,248","2,248",,,0,,1,1,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Картины,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Кондитерские и пекарни,,non_flowers,,40730,24697,65427,179,133,312,13,7,20,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Косметика и парфюмерия,,non_flowers,,,,0,5,8,13,,,0,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Магазины чая и кофе,,non_flowers,,,,0,3,2,5,,,0,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Подарочные сертификаты,,non_flowers,,,,0,5,3,8,,,0,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Посуда,,non_flowers,,,,0,1,3,4,,,0,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Продукты и напитки,,non_flowers,,,,0,5,3,8,,,0,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Съедобные букеты,,non_flowers,,"24,586","11,753","36,339",,,0,4,3,7,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Товары для праздника,,non_flowers,,,,0,3,2,5,,,0,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Украшения,,non_flowers,,,,0,5,18,23,,,0,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Хендмейд и хобби,,non_flowers,,,,0,1,2,3,,,0,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,N/A,,non_flowers,,,,0,,,0,,,0,,284900,,,284900
2024,1,Q1,H1,other,,organic_web,non_paid,Комнатные растения,,non_flowers,,"16,031","8,618","24,649",79,38,117,3,1,4,,,,,0
2024,1,Q1,H1,other,,organic_web,non_paid,Цветы,,flowers,,"806,506",517754,"1,324,260",3272,2234,5506,128,80,208,,,593,2548,3141
2024,1,Q1,H1,other,,other,non_paid,Аксессуары,,non_flowers,,,,0,2,,2,,,0,,,,,0
2024,1,Q1,H1,other,,other,non_paid,Воздушные шары,,non_flowers,,,"3,896","3,896",,,0,,1,1,,,,,0
2024,1,Q1,H1,other,,other,non_paid,Декор,,non_flowers,,272,"3,280","3,552",37,16,53,1,1,2,,,,,0
2024,1,Q1,H1,other,,other,non_paid,Картины,,non_flowers,,,,0,2,1,3,,,0,,,,,0
2024,1,Q1,H1,other,,other,non_paid,Кондитерские и пекарни,,non_flowers,,4896,"4,120","9,016",237,115,352,2,2,4,,,11,108,119
2024,1,Q1,H1,other,,other,non_paid,Косметика и парфюмерия,,non_flowers,,,,0,5,1,6,,,0,,,,,0
2024,1,Q1,H1,other,,other,non_paid,Магазины чая и кофе,,non_flowers,,,"5,484","5,484",1,,1,,1,1,,,,263,263
2024,1,Q1,H1,other,,other,non_paid,Продукты и напитки,,non_flowers,,,,0,1,2,3,,,0,,,,,0
2024,1,Q1,H1,other,,other,non_paid,Съедобные букеты,,non_flowers,,6434,"2,500","8,934",,,0,1,1,2,,,,,0
2024,1,Q1,H1,other,,other,non_paid,Товары для праздника,,non_flowers,,,,0,3,4,7,,,0,,,,,0
2024,1,Q1,H1,other,,other,non_paid,Украшения,,non_flowers,,,,0,5,1,6,,,0,,,,,0
2024,1,Q1,H1,other,,other,non_paid,Хендмейд и хобби,,non_flowers,,,,0,12,7,19,,,0,,,,,0
2024,1,Q1,H1,other,,other,non_paid,Комнатные растения,,non_flowers,,"3,420",,"3,420",27,9,36,1,,1,,,,,0
2024,1,Q1,H1,other,,other,non_paid,Цветы,,flowers,,50349,225947,276296,1893,1479,3372,11,34,45,,,1276,8931,10207
2024,1,Q1,H1,other,,paid_apps,paid,Аксессуары,,non_flowers,,,,0,5,5,10,,,0,,,,,0
2024,1,Q1,H1,other,,paid_apps,paid,Воздушные шары,,non_flowers,,"5,297","3,048","8,345",,,0,1,1,2,,,,899,899
2024,1,Q1,H1,other,,paid_apps,paid,Декор,,non_flowers,,,,0,17,30,47,,,0,,,,,0
2024,1,Q1,H1,other,,paid_apps,paid,Канцелярские товары,,non_flowers,,,,0,,6,6,,,0,,,,,0
2024,1,Q1,H1,other,,paid_apps,paid,Картины,,non_flowers,,,,0,2,5,7,,,0,,,,,0
2024,1,Q1,H1,other,,paid_apps,paid,Кондитерские и пекарни,,non_flowers,,"10,946","50,519","61,465",68,163,231,6,21,27,,,879,802,1681
2024,1,Q1,H1,other,,paid_apps,paid,Косметика и парфюмерия,,non_flowers,,,"1,641","1,641",5,19,24,,1,1,,,,,0
2024,1,Q1,H1,other,,paid_apps,paid,Магазины чая и кофе,,non_flowers,,,,0,,3,3,,,0,,,,,0
2024,1,Q1,H1,other,,paid_apps,paid,Подарочные сертификаты,,non_flowers,,,,0,1,,1,,,0,,,,,0
2024,1,Q1,H1,other,,paid_apps,paid,Посуда,,non_flowers,,,,0,,4,4,,,0,,,,,0
2024,1,Q1,H1,other,,paid_apps,paid,Продукты и напитки,,non_flowers,,,,0,2,12,14,,,0,,,,,0
2024,1,Q1,H1,other,,paid_apps,paid,Товары для праздника,,non_flowers,,,,0,6,20,26,,,0,,,,,0
2024,1,Q1,H1,other,,paid_apps,paid,Украшения,,non_flowers,,,,0,2,14,16,,,0,,,,,0
2024,1,Q1,H1,other,,paid_apps,paid,Хендмейд и хобби,,non_flowers,,,,0,2,10,12,,,0,,,,,0
2024,1,Q1,H1,other,,paid_apps,paid,N/A,,non_flowers,,,,0,,,0,,,0,443053,,,,443053
2024,1,Q1,H1,other,,paid_apps,paid,Комнатные растения,,non_flowers,,,"7,979","7,979",7,62,69,,2,2,,,4932,,4932
2024,1,Q1,H1,other,,paid_apps,paid,Цветы,,flowers,,176531,"455,400","631,931",948,1979,2927,39,92,131,603435,,9418,6889,619742
2024,1,Q1,H1,other,,paid_web,paid,Аксессуары,,non_flowers,,,,0,1,1,2,,,0,,,,,0
2024,1,Q1,H1,other,,paid_web,paid,Декор,,non_flowers,,,,0,7,10,17,,,0,,,,,0
2024,1,Q1,H1,other,,paid_web,paid,Картины,,non_flowers,,,,0,1,1,2,,,0,,,,,0
2024,1,Q1,H1,other,,paid_web,paid,Кондитерские и пекарни,,non_flowers,,"7,084","3,553","10,637",108,45,153,3,1,4,,,,,0
2024,1,Q1,H1,other,,paid_web,paid,Косметика и парфюмерия,,non_flowers,,"2,206",,"2,206",6,10,16,1,,1,,,,,0
2024,1,Q1,H1,other,,paid_web,paid,Посуда,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,1,Q1,H1,other,,paid_web,paid,Продукты и напитки,,non_flowers,,,,0,3,3,6,,,0,,,,,0
2024,1,Q1,H1,other,,paid_web,paid,Съедобные букеты,,non_flowers,,"9,939",,"9,939",,,0,3,,3,,,,,0
2024,1,Q1,H1,other,,paid_web,paid,Товары для праздника,,non_flowers,,,,0,1,1,2,,,0,,,,,0
2024,1,Q1,H1,other,,paid_web,paid,Украшения,,non_flowers,,,,0,6,4,10,,,0,,,,,0
2024,1,Q1,H1,other,,paid_web,paid,Хендмейд и хобби,,non_flowers,,,,0,2,10,12,,,0,,,,,0
2024,1,Q1,H1,other,,paid_web,paid,Комнатные растения,,non_flowers,,,,0,14,4,18,,,0,,,,,0
2024,1,Q1,H1,other,,paid_web,paid,Цветы,,flowers,,"149,260","45,918","195,178",1020,448,1468,23,8,31,71304,,,948,72252
2024,1,Q1,H1,other,,partners,paid,Вкусные наборы,,non_flowers,,,"6,401","6,401",,,0,,1,1,,,,582,582
2024,1,Q1,H1,other,,partners,paid,Кондитерские и пекарни,,non_flowers,,,"2,298","2,298",,1,1,,1,1,,,,281,281
2024,1,Q1,H1,other,,partners,paid,Украшения,,non_flowers,,,"3,319","3,319",,,0,,1,1,,,,421,421
2024,1,Q1,H1,other,,partners,paid,Комнатные растения,,non_flowers,,,,0,2,1,3,,,0,,,,,0
2024,1,Q1,H1,other,,partners,paid,Цветы,,flowers,,6145,62466,68611,12,17,29,2,13,15,,,585,7526,8111
2024,1,Q1,H1,other,,retention,non_paid,Аксессуары,,non_flowers,,,,0,,1,1,,,0,,,,,0
2024,1,Q1,H1,other,,retention,non_paid,Воздушные шары,,non_flowers,,,1680,"1,680",,,0,,1,1,,,,,0
2024,1,Q1,H1,other,,retention,non_paid,Декор,,non_flowers,,,"1,413","1,413",,10,10,,1,1,,,,534,534
2024,1,Q1,H1,other,,retention,non_paid,Зоотовары,,non_flowers,,,"2,748","2,748",,,0,,1,1,,,141,,141
2024,1,Q1,H1,other,,retention,non_paid,Кондитерские и пекарни,,non_flowers,,,"35,888","35,888",10,48,58,,11,11,,,,,0
2024,1,Q1,H1,other,,retention,non_paid,Продукты и напитки,,non_flowers,,,,0,1,1,2,,,0,,,,,0
2024,1,Q1,H1,other,,retention,non_paid,Товары для праздника,,non_flowers,,,,0,,5,5,,,0,,,,,0
2024,1,Q1,H1,other,,retention,non_paid,Украшения,,non_flowers,,,,0,,4,4,,,0,,,,,0
2024,1,Q1,H1,other,,retention,non_paid,Хендмейд и хобби,,non_flowers,,,,0,,4,4,,,0,,,,,0
2024,1,Q1,H1,other,,retention,non_paid,Комнатные растения,,non_flowers,,,"10,152","10,152",1,15,16,,1,1,,,,710,710
2024,1,Q1,H1,other,,retention,non_paid,Цветы,,flowers,,7134,"421,556","428,690",23,698,721,2,77,79,,,2327,9518,11845
2024,1,Q1,H1,russia,,brand,paid,Аксессуары,,non_flowers,,"1,729","3,637","5,366",47,169,216,1,1,2,,,200,,200
2024,1,Q1,H1,russia,,brand,paid,Вкусные наборы,,non_flowers,,"14,293","70,862","85,155",,,0,5,18,23,,,1476,2234,3710
2024,1,Q1,H1,russia,,brand,paid,Воздушные шары,,non_flowers,,52004,"140,314","192,318",,,0,17,39,56,,,2402,8845,11247
2024,1,Q1,H1,russia,,brand,paid,Декор,,non_flowers,,15529,"15,847","31,376",288,1320,1608,5,5,10,,,,4055,4055
2024,1,Q1,H1,russia,,brand,paid,Для дома,,non_flowers,,,"4,104","4,104",11,48,59,,1,1,,,,,0
2024,1,Q1,H1,russia,,brand,paid,Другое,,non_flowers,,,,0,1,5,6,,,0,,,,,0
2024,1,Q1,H1,russia,,brand,paid,Зоотовары,,non_flowers,,,,0,2,24,26,,,0,,,,,0
2024,1,Q1,H1,russia,,brand,paid,Канцелярские товары,,non_flowers,,,,0,21,37,58,,,0,,,,,0
2024,1,Q1,H1,russia,,brand,paid,Картины,,non_flowers,,,3301,3301,38,138,176,,1,1,,,1088,,1088
2024,1,Q1,H1,russia,,brand,paid,Книги,,non_flowers,,,,0,5,22,27,,,0,,,,,0
2024,1,Q1,H1,russia,,brand,paid,Кондитерские и пекарни,,non_flowers,,"533,926","1,512,336","2,046,262",2042,15216,17258,227,552,779,,,45658,66109,111767
2024,1,Q1,H1,russia,,brand,paid,Косметика и парфюмерия,,non_flowers,,"2,601","18,504","21,105",290,350,640,2,6,8,,,581,3108,3689
2024,1,Q1,H1,russia,,brand,paid,Магазины чая и кофе,,non_flowers,,457,"15,595","16,052",70,307,377,0,5,5,,,568,,568
2024,1,Q1,H1,russia,,brand,paid,Обувь,,non_flowers,,,,0,2,10,12,,,0,,,,,0
2024,1,Q1,H1,russia,,brand,paid,Одежда,,non_flowers,,,,0,16,82,98,,,0,,,,,0
2024,1,Q1,H1,russia,,brand,paid,Одежда для детей,,non_flowers,,,,0,4,22,26,,,0,,,,,0
2024,1,Q1,H1,russia,,brand,paid,Подарочные сертификаты,,non_flowers,,6116,40648,46764,92,563,655,2,8,10,,,1232,5972,7204
2024,1,Q1,H1,russia,,brand,paid,Посуда,,non_flowers,,516,"4,007","4,523",131,206,337,0,1,1,,,,,0
2024,1,Q1,H1,russia,,brand,paid,Продукты и напитки,,non_flowers,,,"1,500","1,500",31,201,232,,1,1,,,,,0
2024,1,Q1,H1,russia,,brand,paid,Съедобные букеты,,non_flowers,,384463,"723,976","1,108,439",,,0,122,187,309,,,20460,38382,58842
2024,1,Q1,H1,russia,,brand,paid,Товары для праздника,,non_flowers,,2856,54133,56989,69,433,502,1,12,13,,,274,560,834
2024,1,Q1,H1,russia,,brand,paid,Украшения,,non_flowers,,,14721,14721,123,1015,1138,,5,5,,,20,3269,3289
2024,1,Q1,H1,russia,,brand,paid,Хендмейд и хобби,,non_flowers,,,13837,13837,323,315,638,,4,4,,,,174,174
2024,1,Q1,H1,russia,,brand,paid,N/A,,non_flowers,,,,0,,,0,,,0,4789023,2774786,,,7563809
2024,1,Q1,H1,russia,,brand,paid,Комнатные растения,,non_flowers,,103790,190718,294508,732,2336,3068,30,43,73,,,6038,11673,17711
2024,1,Q1,H1,russia,,brand,paid,Цветы,,flowers,,"6,729,499","12,237,346","18,966,845",10922,67250,78172,2161,3313,5474,,,262510,580328,842838
2024,1,Q1,H1,russia,,organic_apps,non_paid,Аксессуары,,non_flowers,,"14,712","73,087","87,799",360,3340,3700,6,19,25,,,13241,1984,15225
2024,1,Q1,H1,russia,,organic_apps,non_paid,Вкусные наборы,,non_flowers,,168086,1689490,1857576,,,0,38,334,372,,,70880,27188,98068
2024,1,Q1,H1,russia,,organic_apps,non_paid,Воздушные шары,,non_flowers,,493478,4373413,4866891,,,0,149,1135,1284,,,115751,52173,167924
2024,1,Q1,H1,russia,,organic_apps,non_paid,Декор,,non_flowers,,"71,515",665722,"737,237",1571,14712,16283,27,227,254,,,29814,8128,37942
2024,1,Q1,H1,russia,,organic_apps,non_paid,Для дома,,non_flowers,,6370,23335,29705,154,1285,1439,3,5,8,,,4487,,4487
2024,1,Q1,H1,russia,,organic_apps,non_paid,Другое,,non_flowers,,,"14,989","14,989",5,65,70,,2,2,,,,,0
2024,1,Q1,H1,russia,,organic_apps,non_paid,Зоотовары,,non_flowers,,,,0,36,543,579,,,0,,,,,0
2024,1,Q1,H1,russia,,organic_apps,non_paid,Канцелярские товары,,non_flowers,,1,"6,428","6,429",41,531,572,0,2,2,,,1315,,1315
2024,1,Q1,H1,russia,,organic_apps,non_paid,Картины,,non_flowers,,"1,866","41,684","43,550",284,2009,2293,1,7,8,,,851,804,1655
2024,1,Q1,H1,russia,,organic_apps,non_paid,Книги,,non_flowers,,,"6,764","6,764",35,268,303,,3,3,,,906,,906
2024,1,Q1,H1,russia,,organic_apps,non_paid,Кондитерские и пекарни,,non_flowers,,5334665,"31,090,285","36,424,950",32120,294527,326647,2342,12365,14707,,,1192901,467696,1660597
2024,1,Q1,H1,russia,,organic_apps,non_paid,Косметика и парфюмерия,,non_flowers,,39266,"370,723","409,989",710,5915,6625,15,124,139,,,28957,3964,32921
2024,1,Q1,H1,russia,,organic_apps,non_paid,Магазины чая и кофе,,non_flowers,,68250,"389,132","457,382",566,5167,5733,21,125,146,,,9033,6277,15310
2024,1,Q1,H1,russia,,organic_apps,non_paid,Обувь,,non_flowers,,1,3919,3920,18,169,187,0,1,1,,,841,,841
2024,1,Q1,H1,russia,,organic_apps,non_paid,Одежда,,non_flowers,,,"19,733","19,733",306,1629,1935,,3,3,,,,783,783
2024,1,Q1,H1,russia,,organic_apps,non_paid,Одежда для детей,,non_flowers,,1725,"2,525","4,250",17,199,216,1,1,2,,,,,0
2024,1,Q1,H1,russia,,organic_apps,non_paid,Подарочные сертификаты,,non_flowers,,92278,747843,840121,878,9045,9923,25,117,142,,,53810,4957,58767
2024,1,Q1,H1,russia,,organic_apps,non_paid,Посуда,,non_flowers,,"10,906","103,290","114,196",249,2911,3160,6,29,35,,,1595,6469,8064
2024,1,Q1,H1,russia,,organic_apps,non_paid,Продукты и напитки,,non_flowers,,"2,435","205,711","208,146",550,4686,5236,29,41,70,,,103863,4587,108450
2024,1,Q1,H1,russia,,organic_apps,non_paid,Съедобные букеты,,non_flowers,,"4,399,005","16,190,216","20,589,221",,,0,1353,4394,5747,,,485602,341071,826673
2024,1,Q1,H1,russia,,organic_apps,non_paid,Товары для праздника,,non_flowers,,60524,477444,537968,834,9023,9857,18,141,159,,,10923,9007,19930
2024,1,Q1,H1,russia,,organic_apps,non_paid,Украшения,,non_flowers,,43175,"426,337","469,512",1532,9608,11140,16,120,136,,,11599,5354,16953
