time_index,month_sin,month_cos,region_to,subdivision,category,is_paid,q1,q2,q3,q4,holiday_period,region_encoded,subdivision_encoded,category_encoded,is_paid_encoded,ads_cost,traffic_total,transacitons_total,revenue_total,first_transactions,repeat_transactions,revenue_first_transactions,revenue_repeat_transactions,bonus_company,promo_cost,mar_cost
35,-0.5000000000000004,0.8660254037844384,turkey,paid_web,Съедобные букеты,,0,0,0,1,1,6,5,26,0,1610861.7211144206,27421.147905985672,2314.1717999421644,10624631.066489223,695.0391232806078,1988.6424004621238,2396360.468984181,7546215.278186112,281278.3118064303,187560.88402247423,684460.0748563755
32,-0.8660254037844384,-0.5000000000000004,turkey,paid_web,Украшения,,0,0,1,0,0,6,5,28,0,1772083.5125645224,30051.08724641102,2613.670637533624,11606244.632487439,798.5936869917372,2194.0805110238034,2898588.2377540073,8871943.23726892,346334.3392332974,230788.43489180438,708103.1096978695
33,-1.0,-1.8369701987210297e-16,turkey,paid_web,Украшения,,0,0,0,1,0,6,5,28,0,2595267.0840870156,33579.9918301116,2947.2980718368067,13523470.667355232,921.7005658508518,2473.617553628723,3145686.0035719546,9250397.846712986,368588.49344888935,239797.49916012425,891861.2898861637
34,-0.8660254037844386,0.5000000000000001,turkey,paid_web,Украшения,,0,0,0,1,0,6,5,28,0,2179480.745874988,32284.51442210452,2767.1549318270118,12638356.313620254,858.9739472865162,2327.6259346787733,2903024.4542973833,8675429.880295116,340770.2679698922,224166.3112987105,814445.9428050278
35,-0.5000000000000004,0.8660254037844384,turkey,paid_web,Украшения,,0,0,0,1,1,6,5,28,0,1575867.7031262629,29764.831824645516,2500.305463508966,11428666.274750713,758.5434246606628,2134.506927485543,2631673.7122462736,8169911.36471913,305226.7585881285,202809.70897251836,695574.3245701727
32,-0.8660254037844384,-0.5000000000000004,turkey,partners,Кондитерские и пекарни,,0,0,1,0,0,6,6,13,0,1878919.126145475,10641.76963978841,1075.8109508903838,5016946.739241685,271.636033695166,983.654784309196,979111.4792556751,3763544.337546256,143702.66132118582,110857.25389276994,596312.1949319534
33,-1.0,-1.8369701987210297e-16,turkey,partners,Кондитерские и пекарни,,0,0,0,1,0,6,6,13,0,2702102.6976679685,14170.674223488988,1409.4383851935663,6934172.774109479,394.74291255428057,1263.1918269141152,1226209.245073622,4141998.946990323,165956.81553677784,119866.31816108983,780070.3751202475
34,-0.8660254037844386,0.5000000000000001,turkey,partners,Кондитерские и пекарни,,0,0,0,1,0,6,6,13,0,2286316.359455941,12875.196815481911,1229.2952451837716,6049058.4203745015,332.0162939899451,1117.2002079641659,983547.6957990511,3567030.9805724546,138138.59005778068,104235.13029967606,702655.0280391116
35,-0.5000000000000004,0.8660254037844384,turkey,partners,Кондитерские и пекарни,,0,0,0,1,1,6,6,13,0,1682703.3167072157,10355.514218022901,962.4457768657261,4839368.381504959,231.58577136409167,924.0812007709357,712196.9537479416,3061512.464996467,102595.08067601701,82878.52797348391,583783.4098042565
32,-0.8660254037844384,-0.5000000000000004,turkey,partners,Комнатные растения,,0,0,1,0,0,6,6,12,0,1896416.135139554,9469.92768045849,982.7441191069828,4614929.13511094,239.88388300513844,910.7225207974864,861454.8576246287,3451696.294279747,131728.4379303367,103232.84141774787,590755.0700750549
33,-1.0,-1.8369701987210297e-16,turkey,partners,Комнатные растения,,0,0,0,1,0,6,6,12,0,2719599.706662047,12998.832264159068,1316.3715534101655,6532155.169978734,362.99076186425305,1190.2595634024055,1108552.6234425756,3830150.903723814,153982.59214592873,112241.90568606777,774513.2502633489
34,-0.8660254037844386,0.5000000000000001,turkey,partners,Комнатные растения,,0,0,0,1,0,6,6,12,0,2303813.36845002,11703.354856151993,1136.2284134003708,5647040.816243757,300.2641432999175,1044.2679444524563,865891.0741680047,3255182.937305946,126164.36666693154,96610.717824654,697097.903182213
35,-0.5000000000000004,0.8660254037844384,turkey,partners,Комнатные растения,,0,0,0,1,1,6,6,12,0,1700200.3257012947,9183.672258692983,869.3789450823251,4437350.7773742145,199.83362067406412,851.148937259226,594540.3321168951,2749664.421729958,90620.85728516788,75254.11549846183,578226.284947358
32,-0.8660254037844384,-0.5000000000000004,turkey,retention,Декор,,0,0,1,0,0,6,7,4,0,1880772.6857619549,0.0,96.35225494754866,839754.4707803987,0.0,210.82263866484607,0.0,526233.697422646,12916.323754169032,36672.547743867915,517864.0293074289
33,-1.0,-1.8369701987210297e-16,turkey,retention,Декор,,0,0,0,1,0,6,7,4,0,2703956.2572844485,1792.4083728458936,429.9796892507313,2756980.5056481925,58.298163397874816,490.3596812697653,12672.21636156831,904688.3068667129,35170.477969761065,45681.61201218781,701622.209495723
34,-0.8660254037844386,0.5000000000000001,turkey,retention,Декор,,0,0,0,1,0,6,7,4,0,2288169.919072421,496.9309648388171,249.8365492409365,1871866.1519132152,0.0,344.36806231981603,0.0,329720.3404488447,7352.252490763873,30050.424150774044,624206.8624145872
35,-0.5000000000000004,0.8660254037844384,turkey,retention,Декор,,0,0,0,1,1,6,7,4,0,1684556.8763236955,0.0,0.0,662176.1130436733,0.0,151.24905512658574,0.0,0.0,0.0,8693.821824581886,505335.24417973205
32,-0.8660254037844384,-0.5000000000000004,uk,brand,Аксессуары,,0,0,1,0,0,7,0,1,0,3217373.3048174027,9553.776130404764,1023.2705280902888,4420513.904187787,267.20557323683784,993.1814457197121,739402.9685615421,3330234.3753912845,175371.170544821,73368.08685723509,785868.1119627231
33,-1.0,-1.8369701987210297e-16,uk,brand,Аксессуары,,0,0,0,1,0,7,0,1,0,4040556.876339896,13082.68071410534,1356.8979623934715,6337739.939055582,390.3124520959525,1272.7184883246314,986500.7343794889,3708688.9848353514,197625.32476041303,82377.15112555498,969626.2921510173
34,-0.8660254037844386,0.5000000000000001,uk,brand,Аксессуары,,0,0,0,1,0,7,0,1,0,3624770.5381278684,11787.203306098265,1176.7548223836768,5452625.585320604,327.58583353161697,1126.7268693746819,743839.1851049181,3133721.0184174827,169807.09928141584,66745.96326414122,892210.9450698813
35,-0.5000000000000004,0.8660254037844384,uk,brand,Аксессуары,,0,0,0,1,1,7,0,1,0,3021157.4953791434,9267.520708639257,909.9053540656311,4242935.546451062,227.1553109057635,933.6078621814517,472488.44305380865,2628202.502841495,134263.5898996522,45389.360937949066,773339.3268350263
32,-0.8660254037844384,-0.5000000000000004,uk,brand,Картины,,0,0,1,0,0,7,0,10,0,3059900.2238706937,20100.353764374035,1860.872014140897,8038672.341364488,552.974929447086,1649.5718173250984,1798312.5632409602,6136866.764789864,283139.1810624631,141987.79913243372,835882.2356748106
33,-1.0,-1.8369701987210297e-16,uk,brand,Картины,,0,0,0,1,0,7,0,10,0,3883083.7953931866,23629.25834807461,2194.4994484440795,9955898.376232283,676.0818083062006,1929.1088599300176,2045410.329058907,6515321.374233931,305393.33527805516,150996.86340075365,1019640.4158631046
34,-0.8660254037844386,0.5000000000000001,uk,brand,Картины,,0,0,0,1,0,7,0,10,0,3467297.457181159,22333.780940067536,2014.3563084342845,9070784.022497306,613.355189741865,1783.1172409800683,1802748.7797843362,5940353.407816062,277575.10979905794,135365.67553933986,942225.0687819687
35,-0.5000000000000004,0.8660254037844384,uk,brand,Картины,,0,0,0,1,1,7,0,10,0,2863684.414432434,19814.09834260853,1747.5068401162391,7861093.983627764,512.9246671160116,1589.998233786838,1531398.0377332268,5434834.892240074,242031.6004172943,114009.0732131477,823353.4505471138
32,-0.8660254037844384,-0.5000000000000004,uk,brand,Съедобные букеты,,0,0,1,0,0,7,0,26,0,2779948.079965432,38849.82511365274,3349.9413226753113,14470954.007456401,1061.009340487527,2816.4880335124517,3680818.509337703,11126435.457054004,474726.75531604915,263978.3987327869,924796.2333851883
33,-1.0,-1.8369701987210297e-16,uk,brand,Съедобные букеты,,0,0,0,1,0,7,0,26,0,3603131.651487925,42378.729697353316,3683.5687569784936,16388180.042324195,1184.1162193466416,3096.025076117371,3927916.27515565,11504890.066498071,496980.90953164117,272987.46300110675,1108554.4135734825
34,-0.8660254037844386,0.5000000000000001,uk,brand,Съедобные букеты,,0,0,0,1,0,7,0,26,0,3187345.313275898,41083.252289346245,3503.425616968699,15503065.688589217,1121.389600782306,2950.0334571674216,3685254.725881079,10929922.100080203,469162.684052644,257356.275139693,1031139.0664923466
35,-0.5000000000000004,0.8660254037844384,uk,brand,Съедобные букеты,,0,0,0,1,1,7,0,26,0,2583732.270527173,38563.569691887235,3236.5761486506535,14293375.649719676,1020.9590781564526,2756.9144499741915,3413903.98382997,10424403.584504215,433619.17467088037,235999.67281350086,912267.4482574915
32,-0.8660254037844384,-0.5000000000000004,uk,brand,Комнатные растения,,0,0,1,0,0,7,0,12,0,3024906.205882536,22444.037683033872,2047.0056777076984,8842707.549625978,616.479230827141,1795.4363443485177,2033625.8065030528,6760562.851322882,307087.62784416135,157236.62408247788,846996.4853886077
33,-1.0,-1.8369701987210297e-16,uk,brand,Комнатные растения,,0,0,0,1,0,7,0,12,0,3848089.7774050287,25972.942266734448,2380.633112010881,10759933.584493773,739.5861096862557,2074.9733869534366,2280723.5723209996,7139017.460766949,329341.78205975343,166245.68835079778,1030754.665576902
34,-0.8660254037844386,0.5000000000000001,uk,brand,Комнатные растения,,0,0,0,1,0,7,0,12,0,3432303.439193001,24677.464858727377,2200.4899720010862,9874819.230758796,676.8594911219202,1928.9817680034876,2038062.0230464288,6564049.494349079,301523.5565807562,150614.500489384,953339.318495766
35,-0.5000000000000004,0.8660254037844384,uk,brand,Комнатные растения,,0,0,0,1,1,7,0,12,0,2828690.3964442764,22157.782261268367,1933.640503683041,8665129.191889253,576.4289684960667,1735.862760810257,1766711.2809953196,6058530.978773092,265980.0471989926,129257.89816319186,834467.7002609109
32,-0.8660254037844384,-0.5000000000000004,uk,organic_apps,Картины,,0,0,1,0,0,7,1,10,0,2904280.702540464,18268.665547700213,1719.0148042486696,7479638.5100799035,502.2995365009282,1533.1300432861349,1643685.1292083245,5706188.5140648335,260120.8540130885,136422.80525873037,807448.1937623734
33,-1.0,-1.8369701987210297e-16,uk,organic_apps,Картины,,0,0,0,1,0,7,1,10,0,3727464.2740629567,21797.57013140079,2052.642238551852,9396864.544947699,625.4064153600427,1812.6670858910543,1890782.8950262712,6084643.1235089,282375.00822868047,145431.86952705026,991206.3739506677
34,-0.8660254037844386,0.5000000000000001,uk,organic_apps,Картины,,0,0,0,1,0,7,1,10,0,3311677.9358509295,20502.09272339371,1872.4990985420575,8511750.191212721,562.6797967957073,1666.675466941105,1648121.3457517005,5509675.157091032,254556.7827496833,129800.6816656365,913791.0268695317
35,-0.5000000000000004,0.8660254037844384,uk,organic_apps,Картины,,0,0,0,1,1,7,1,10,0,2708064.8931022044,17982.410125934704,1605.649630224012,7302060.152343178,462.24927416985383,1473.5564597478747,1376770.6037005908,5004156.6415150445,219013.27336791967,108444.07933944435,794919.4086346766
32,-0.8660254037844384,-0.5000000000000004,uk,organic_apps,Обувь,,0,0,1,0,0,7,1,16,0,2799298.6485759905,25299.717303679725,2277.415794949075,9891744.134864371,692.8124406410935,1970.7236243563923,2349624.858994603,7577276.773663886,331966.19435818325,182169.2801088628,840790.942903765
33,-1.0,-1.8369701987210297e-16,uk,organic_apps,Обувь,,0,0,0,1,0,7,1,16,0,3622482.220098484,28828.621887380308,2611.0432292522573,11808970.169732165,815.9193195002081,2250.2606669613115,2596722.62481255,7955731.383107953,354220.34857377526,191178.34437718272,1024549.1230920593
34,-0.8660254037844386,0.5000000000000001,uk,organic_apps,Обувь,,0,0,0,1,0,7,1,16,0,3206695.881886456,27533.14447937323,2430.900089242463,10923855.815997187,753.1927009358726,2104.2690480113624,2354061.0755379787,7380763.416690084,326402.12309477804,175547.15651576893,947133.7760109236
35,-0.5000000000000004,0.8660254037844384,uk,organic_apps,Обувь,,0,0,0,1,1,7,1,16,0,2603082.839137731,25013.46188191422,2164.050620924417,9714165.777127646,652.7621783100192,1911.150040818132,2082710.3334868695,6875244.901114097,290858.6137130144,154190.55418957677,828262.1577760682
32,-0.8660254037844384,-0.5000000000000004,uk,organic_web,Вкусные наборы,,0,0,1,0,0,7,2,2,0,2888637.2531628646,7062.2416563870365,832.6229400892355,3704463.845749362,197.60693803454987,833.2301611534947,547804.7221273172,2780725.917207732,141308.73983692087,69862.51158485042,734557.1529947475
33,-1.0,-1.8369701987210297e-16,uk,organic_web,Вкусные наборы,,0,0,0,1,0,7,2,2,0,3711820.824685358,10591.146240087615,1166.250374392418,5621689.880617157,320.71381689366444,1112.767203758414,794902.487945264,3159180.5266517987,163562.8940525129,78871.57585317032,918315.3331830417
34,-0.8660254037844386,0.5000000000000001,uk,organic_web,Вкусные наборы,,0,0,0,1,0,7,2,2,0,3296034.4864733303,9295.668832080539,986.1072343826233,4736575.526882179,257.987198329329,966.7755848084648,552240.9386706932,2584212.5602339306,135744.6685735157,63240.38799175655,840899.9861019058
35,-0.5000000000000004,0.8660254037844384,uk,organic_web,Вкусные наборы,,0,0,0,1,1,7,2,2,0,2692421.4437246053,6775.98623462153,719.2577660645779,3526885.4880126365,157.55667570347558,773.6565776152345,280890.19661958364,2078694.044657943,100201.15919175203,41883.78566556439,722028.3678670507
32,-0.8660254037844384,-0.5000000000000004,uk,organic_web,Картины,,0,0,1,0,0,7,2,10,0,2748661.1812102343,16436.97733102639,1577.1575943564426,6920604.678795319,451.62414355477034,1416.6882692471713,1489057.6951756887,5275510.263339803,237102.52696371387,130857.81138502699,779014.1518499365
33,-1.0,-1.8369701987210297e-16,uk,organic_web,Картины,,0,0,0,1,0,7,2,10,0,3571844.752732727,19965.881914726968,1910.7850286596251,8837830.713663114,574.731022413885,1696.2253118520907,1736155.4609936355,5653964.8727838695,259356.6811793059,139866.87565334688,962772.3320382305
34,-0.8660254037844386,0.5000000000000001,uk,organic_web,Картины,,0,0,0,1,0,7,2,10,0,3156058.4145206995,18670.40450671989,1730.6418886498304,7952716.359928135,512.0044038495495,1550.2336929021415,1493493.9117190647,5078996.906366001,231538.45570030867,124235.68779193312,885356.9849570948
35,-0.5000000000000004,0.8660254037844384,uk,organic_web,Картины,,0,0,0,1,1,7,2,10,0,2552445.3717719745,16150.721909260883,1463.792420331785,6743026.321058594,411.57388122369605,1357.114685708911,1222143.169667955,4573478.390790014,195994.94631854503,102879.08546574097,766485.3667222396
32,-0.8660254037844384,-0.5000000000000004,uk,organic_web,Товары для праздника,,0,0,1,0,0,7,2,27,0,2451212.028310894,36358.290639635015,3159.293734674258,13754903.949017975,991.4107052852389,2656.536748946234,3489220.262903478,10576926.998870451,440664.324608149,260472.8234604022,873485.2744172127
33,-1.0,-1.8369701987210297e-16,uk,organic_web,Товары для праздника,,0,0,0,1,0,7,2,27,0,3274395.599833387,39887.19522333559,3492.92116897744,15672129.98388577,1114.5175841443533,2936.0737915511536,3736318.0287214248,10955381.608314518,462918.478823741,269481.88772872207,1057243.454605507
34,-0.8660254037844386,0.5000000000000001,uk,organic_web,Товары для праздника,,0,0,0,1,0,7,2,27,0,2858609.2616213597,38591.71781532852,3312.7780289676457,14787015.630150793,1051.790965580018,2790.0821726012045,3493656.479446854,10380413.64189665,435100.25334474386,253850.6998673083,979828.107524371
35,-0.5000000000000004,0.8660254037844384,uk,organic_web,Товары для праздника,,0,0,0,1,1,7,2,27,0,2254996.2188726347,36072.03521786951,3045.9285606496,13577325.59128125,951.3604429541646,2596.963165407974,3222305.7373957443,9874895.126320664,399556.74396298017,232494.09754111618,860956.4892895159
32,-0.8660254037844384,-0.5000000000000004,uk,organic_web,Хендмейд и хобби,,0,0,1,0,0,7,2,29,0,2416218.0103227366,38701.97455829485,3345.4273982410596,14558939.157279465,1054.9150066652942,2802.4012759696534,3724533.506165571,11200623.085403468,464612.7713898473,275721.64841044636,884599.52413101
33,-1.0,-1.8369701987210297e-16,uk,organic_web,Хендмейд и хобби,,0,0,0,1,0,7,2,29,0,3239401.5818452295,42230.879141995436,3679.0548325442423,16476165.192147259,1178.0218855244086,3081.938318574573,3971631.271983518,11579077.694847535,486866.9256054393,284730.7126787662,1068357.704319304
34,-0.8660254037844386,0.5000000000000001,uk,organic_web,Хендмейд и хобби,,0,0,0,1,0,7,2,29,0,2823615.2436332023,40935.40173398836,3498.9116925344474,15591050.838412281,1115.2952669600731,2935.9466996246238,3728969.722708947,11004109.728429668,459048.7001264421,269099.5248173525,990942.3572381684
35,-0.5000000000000004,0.8660254037844384,uk,organic_web,Хендмейд и хобби,,0,0,0,1,1,7,2,29,0,2220002.200884477,38415.71913652935,3232.0622242164022,14381360.79954274,1014.8647443342197,2742.827692431393,3457618.9806578374,10498591.212853681,423505.19074467843,247742.9224911603,872070.7390033132
32,-0.8660254037844384,-0.5000000000000004,uk,paid_apps,Хендмейд и хобби,,0,0,1,0,0,7,4,29,0,2104978.9676622767,35038.59812494721,3061.7129784566055,13440871.494710296,953.5642207729786,2569.5177278917263,3415278.6381002995,10339266.583953407,418576.117291098,264591.6606630396,827731.4403061359
33,-1.0,-1.8369701987210297e-16,uk,paid_apps,Хендмейд и хобби,,0,0,0,1,0,7,4,29,0,2928162.53918477,38567.502708647786,3395.3404127597883,15358097.52957809,1076.671099632093,2849.0547704966457,3662376.4039182463,10717721.193397474,440830.27150669,273600.7249313595,1011489.6204944302
34,-0.8660254037844386,0.5000000000000001,uk,paid_apps,Хендмейд и хобби,,0,0,0,1,0,7,4,29,0,2512376.200972743,37272.025300640715,3215.1972727499933,14472983.175843112,1013.9444810677577,2703.0631515466966,3419714.8546436755,10142753.226979606,413012.0460276928,257969.53706994574,934074.2734132941
35,-0.5000000000000004,0.8660254037844384,uk,paid_apps,Хендмейд и хобби,,0,0,0,1,1,7,4,29,0,1908763.1582240174,34752.342703181705,2948.3478044319477,13263293.136973571,913.5139584419043,2509.944144353466,3148364.112592566,9637234.71140362,377468.5366459291,236612.93474375358,815202.6551784391
32,-0.8660254037844384,-0.5000000000000004,uk,paid_web,Декор,,0,0,1,0,0,7,5,4,0,2386784.6711840183,3910.8609250254076,593.1849739793561,2831397.560157097,109.08506057613175,629.7693660600232,319235.6632915026,2112387.2515656566,96202.20547049516,68416.35491378444,660369.2769712337
33,-1.0,-1.8369701987210297e-16,uk,paid_web,Декор,,0,0,0,1,0,7,5,4,0,3209968.242706511,7439.765508725986,926.8124082825386,4748623.595024891,232.1919394352463,909.3064086649426,566333.4291094494,2490841.861009724,118456.35968608719,77425.41918210434,844127.4571595278
34,-0.8660254037844386,0.5000000000000001,uk,paid_web,Декор,,0,0,0,1,0,7,5,4,0,2794181.904494484,6144.288100718909,746.6692682727439,3863509.2412899137,169.46532087091086,763.3147897149933,323671.8798348786,1915873.8945918556,90638.13420708998,61794.23132069057,766712.1100783919
35,-0.5000000000000004,0.8660254037844384,uk,paid_web,Декор,,0,0,0,1,1,7,5,4,0,2190568.8617457584,3624.6055032599015,479.8197999546985,2653819.2024203716,69.03479824505746,570.195782521763,52321.13778376905,1410355.3790158678,55094.62482532633,40437.628994498424,647840.4918435368
32,-0.8660254037844384,-0.5000000000000004,uk,paid_web,Украшения,,0,0,1,0,0,7,5,28,0,1966856.4553261262,32035.06794894347,2826.788936780977,12479820.059294967,871.1366771367932,2380.1436903410536,3142994.582436617,9596740.289961867,383583.5668508742,251402.25431431414,793740.2735368002
33,-1.0,-1.8369701987210297e-16,uk,paid_web,Украшения,,0,0,0,1,0,7,5,28,0,2790040.0268486193,35563.972532644046,3160.41637108416,14397046.09416276,994.2435559959077,2659.6807329459725,3390092.348254564,9975194.899405934,405837.72106646624,260411.31858263403,977498.4537250944
34,-0.8660254037844386,0.5000000000000001,uk,paid_web,Украшения,,0,0,0,1,0,7,5,28,0,2374253.688636592,34268.49512463697,2980.2732310743654,13511931.740427783,931.5169374315724,2513.6891139960235,3147430.798979993,9400226.932988066,378019.495587469,244780.13072122028,900083.1066439585
35,-0.5000000000000004,0.8660254037844384,uk,paid_web,Украшения,,0,0,0,1,1,7,5,28,0,1770640.6458878666,31748.812527177965,2713.4237627563193,12302241.701558242,831.086414805719,2320.570106802793,2876080.0569288833,8894708.41741208,342475.9862057053,223423.52839502814,781211.4884091034
32,-0.8660254037844384,-0.5000000000000004,uk,retention,Декор,,0,0,1,0,0,7,7,4,0,2075545.6285235588,247.4844916777638,309.470554194902,1713329.8975879278,7.734274683816238,396.8858179820963,9980.795226230985,1251030.7501155953,50165.55137174588,57286.367166377706,603501.1931463595
33,-1.0,-1.8369701987210297e-16,uk,retention,Декор,,0,0,0,1,0,7,7,4,0,2898729.200046052,3776.3890753783417,643.0979884980845,3630555.9324557213,130.8411535429308,676.4228605870155,257078.56104417774,1629485.3595596622,72419.7055873379,66295.4314346976,787259.3733346537
34,-0.8660254037844386,0.5000000000000001,uk,retention,Декор,,0,0,0,1,0,7,7,4,0,2482942.8618340245,2480.911667371265,462.9548484882898,2745441.5787207442,68.11453497859537,530.4312416370663,14417.011769606965,1054517.393141794,44601.48010834071,50664.24357328382,709844.0262535177
35,-0.5000000000000004,0.8660254037844384,uk,retention,Декор,,0,0,0,1,1,7,7,4,0,1879329.8190852993,0.0,196.1053801702443,1535751.5398512026,0.0,337.31223444383596,0.0,548998.8775658063,9057.970726577041,29307.641247091677,590972.4080186627
32,-0.8660254037844384,-0.5000000000000004,uk,retention,Картины,,0,0,1,0,0,7,7,10,0,1970563.5745590858,7278.536247657278,867.8715448953072,4125435.5223723953,198.24717882398159,834.4793990523539,715920.5250125097,3122119.009714648,122010.89171684065,103032.84201651014,636843.9422877512
33,-1.0,-1.8369701987210297e-16,uk,retention,Картины,,0,0,0,1,0,7,7,10,0,2793747.146081579,10807.440831357855,1201.49897919849,6042661.557240189,321.3540576830962,1114.0164416572732,963018.2908304564,3500573.619158715,144265.04593243267,112041.90628483004,820602.1224760453
34,-0.8660254037844386,0.5000000000000001,uk,retention,Картины,,0,0,0,1,0,7,7,10,0,2377960.8078695517,9511.963423350779,1021.3558391886951,5157547.2035052115,258.62743911876066,968.0248227073239,720356.7415558856,2925605.652740847,116446.82045343547,96410.71842341626,743186.7753949094
35,-0.5000000000000004,0.8660254037844384,uk,retention,Картины,,0,0,0,1,1,7,7,10,0,1774347.7651208262,6992.280825891771,754.5063708706496,3947857.16463567,158.19691649290726,774.9058155140935,449005.9995047761,2420087.137164859,80903.31107167181,75054.1160972241,624315.1571600544
32,-0.8660254037844384,-0.5000000000000004,uk,retention,Товары для праздника,,0,0,1,0,0,7,7,27,0,1673114.4216597457,27199.8495562659,2450.007685213122,10959734.792595053,738.0337405544501,2074.327878751417,2716083.092740299,8423535.745245297,325572.68936127576,232647.85409188535,731315.0648550275
33,-1.0,-1.8369701987210297e-16,uk,retention,Товары для праздника,,0,0,0,1,0,7,7,27,0,2496297.993182239,30728.754139966484,2783.6351195163047,12876960.827462846,861.1406194135647,2353.8649213563363,2963180.858558246,8801990.354689363,347826.84357686783,241656.91836020525,915073.2450433216
34,-0.8660254037844386,0.5000000000000001,uk,retention,Товары для праздника,,0,0,0,1,0,7,7,27,0,2080511.6549702114,29433.276731959406,2603.49197950651,11991846.47372787,798.4140008492293,2207.8733024063868,2720519.3092836747,8227022.388271496,320008.6180978706,226025.73049879147,837657.8979621858
35,-0.5000000000000004,0.8660254037844384,uk,retention,Товары для праздника,,0,0,0,1,1,7,7,27,0,1476898.6122214862,26913.594134500396,2336.6425111884646,10782156.434858328,697.9834782233759,2014.7542952131566,2449168.5672325655,7721503.872695508,284465.108716107,204669.12817259933,718786.2797273307
32,-0.8660254037844384,-0.5000000000000004,uk,retention,Комнатные растения,,0,0,1,0,0,7,7,12,0,1935569.556570928,9622.220166317116,1054.005208462109,4929470.730633885,261.75148020403674,980.343926075773,951233.7682746025,3745815.0962476656,145959.33849853888,118281.66696655429,647958.1920015484
33,-1.0,-1.8369701987210297e-16,uk,retention,Комнатные растения,,0,0,0,1,0,7,7,12,0,2758753.1280934215,13151.124750017694,1387.6326427652916,6846696.765501678,384.8583590631513,1259.8809686806924,1198331.5340925492,4124269.7056917325,168213.4927141309,127290.73123487418,831716.3721898425
34,-0.8660254037844386,0.5000000000000001,uk,retention,Комнатные растения,,0,0,0,1,0,7,7,12,0,2342966.789881394,11855.647342010618,1207.489502755497,5961582.4117667,322.1317404988158,1113.889349730743,955669.9848179785,3549301.7392738643,140395.2672351337,111659.5433734604,754301.0251087067
35,-0.5000000000000004,0.8660254037844384,uk,retention,Комнатные растения,,0,0,0,1,1,7,7,12,0,1739353.7471326687,9335.96474455161,940.6400344374513,4751892.372897159,221.7012178729624,920.7703425375126,684319.242766869,3043783.2236978766,104851.75785337007,90302.94104726825,635429.4068738515
32,-0.8660254037844384,-0.5000000000000004,belarus,brand,Другое,,0,0,1,0,0,0,0,6,0,1766477.660515783,1525.121009327213,0.0,315573.9371888023,0.0,55.40050805750889,0.0,0.0,0.0,0.0,214193.58937470132
33,-1.0,-1.8369701987210297e-16,belarus,brand,Другое,,0,0,0,1,0,0,0,6,0,2589661.2320382763,5054.025593027792,330.404026579003,2232799.972056596,41.2722745306981,334.9375506624281,0.0,194349.83231725032,0.0,0.0,397951.7695629954
34,-0.8660254037844386,0.5000000000000001,belarus,brand,Другое,,0,0,0,1,0,0,0,6,0,2173874.8938262486,3758.5481850207143,150.2608865692082,1347685.618321619,0.0,188.9459317124789,0.0,0.0,0.0,0.0,320536.42248185957
35,-0.5000000000000004,0.8660254037844384,belarus,brand,Другое,,0,0,0,1,1,0,0,6,0,1570261.8510775233,1238.865587561706,0.0,137995.57945207693,0.0,0.0,0.0,0.0,0.0,0.0,201664.80424700447
32,-0.8660254037844384,-0.5000000000000004,belarus,brand,Одежда,,0,0,1,0,0,0,0,17,0,1574010.5615809157,14415.382561956323,1020.5117418932301,4737767.582626993,267.43905326188667,857.6554066863144,911064.5018800178,3246223.698804781,106214.15147536912,51061.95050001969,275321.962800586
33,-1.0,-1.8369701987210297e-16,belarus,brand,Одежда,,0,0,0,1,0,0,0,17,0,2397194.133103409,17944.2871456569,1354.1391761964128,6654993.617494786,390.5459321210012,1137.1924492912335,1158162.2676979648,3624678.3082488473,128468.30569096115,60071.014768339584,459080.1429888801
34,-0.8660254037844386,0.5000000000000001,belarus,brand,Одежда,,0,0,0,1,0,0,0,17,0,1981407.7948913814,16648.809737649826,1173.9960361866179,5769879.26375981,327.8193135566657,991.2008303412845,915500.7184233938,3049710.341830979,100650.08021196397,44439.82690692581,381664.79590774426
35,-0.5000000000000004,0.8660254037844384,belarus,brand,Одежда,,0,0,0,1,1,0,0,17,0,1377794.7521426561,14129.127140190816,907.1465678685724,4560189.2248902675,227.3887909308123,798.0818231480541,644149.9763722843,2544191.826254992,65106.57083020031,23083.22458073366,262793.17767288914
32,-0.8660254037844384,-0.5000000000000004,belarus,brand,Товары для праздника,,0,0,1,0,0,0,0,27,0,1399040.4716401272,26133.802155255515,1951.180059727239,8757943.623934438,584.9605601621622,1586.9780418034104,2087630.7181904821,6364704.131469869,225956.38538386038,127306.0752502404,330893.21136957203
33,-1.0,-1.8369701987210297e-16,belarus,brand,Товары для праздника,,0,0,0,1,0,0,0,27,0,2222224.0431626206,29662.70673895609,2284.8074940304214,10675169.658802232,708.0674390212769,1866.5150844083296,2334728.484008429,6743158.740913935,248210.5395994524,136315.13951856032,514651.3915578662
34,-0.8660254037844386,0.5000000000000001,belarus,brand,Товары для праздника,,0,0,0,1,0,0,0,27,0,1806437.7049505932,28367.229330949012,2104.6643540206264,9790055.305067256,645.3408204569414,1720.5234654583805,2092066.934733858,6168190.774496067,220392.31412045524,120683.95165714654,437236.0444767303
35,-0.5000000000000004,0.8660254037844384,belarus,brand,Товары для праздника,,0,0,0,1,1,0,0,27,0,1202824.662201868,25847.546733490006,1837.8148857025813,8580365.266197713,544.9102978310879,1527.40445826515,1820716.1926827487,5662672.25892008,184848.80473869157,99327.34933095437,318364.4262418752
