time_index,month_sin,month_cos,region_to,subdivision,category,q1,q2,q3,q4,holiday_period,time_squared,time_cubed,revenue_total
2,0.8660254037844386,0.5000000000000001,cis,partners,Товары для праздника,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,partners,Товары для праздника,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,partners,Товары для праздника,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,mena,partners,Съедобные букеты,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,mena,partners,Съедобные букеты,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,mena,partners,Съедобные букеты,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,mena,partners,Съедобные букеты,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,mena,partners,Товары для праздника,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,mena,partners,Товары для праздника,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,mena,partners,Товары для праздника,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,mena,partners,Товары для праздника,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,other,paid_apps,Другое,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,other,paid_apps,Другое,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,other,paid_apps,Другое,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,other,paid_apps,Другое,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,other,paid_web,Другое,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,other,paid_web,Другое,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,other,paid_web,Другое,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,other,paid_web,Другое,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,other,partners,Товары для праздника,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,other,partners,Товары для праздника,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,other,partners,Товары для праздника,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,other,partners,Товары для праздника,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,spain,organic_web,Зоотовары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,spain,organic_web,Зоотовары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,spain,organic_web,Зоотовары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,spain,organic_web,Зоотовары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,spain,other,Для дома,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,spain,other,Для дома,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,spain,other,Для дома,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,spain,other,Для дома,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,spain,other,Картины,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,spain,other,Картины,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,spain,other,Картины,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,spain,other,Картины,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,turkey,organic_apps,Канцелярские товары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,turkey,organic_apps,Канцелярские товары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,turkey,organic_apps,Канцелярские товары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,turkey,organic_apps,Канцелярские товары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,turkey,organic_apps,Магазины чая и кофе,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,turkey,organic_apps,Магазины чая и кофе,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,turkey,organic_apps,Магазины чая и кофе,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,turkey,organic_apps,Магазины чая и кофе,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,turkey,organic_apps,Обувь,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,turkey,organic_apps,Обувь,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,turkey,organic_apps,Обувь,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,turkey,organic_apps,Обувь,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,turkey,paid_apps,Обувь,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,turkey,paid_apps,Обувь,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,turkey,paid_apps,Обувь,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,turkey,paid_apps,Обувь,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,turkey,paid_web,Товары для праздника,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,turkey,paid_web,Товары для праздника,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,turkey,paid_web,Товары для праздника,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,turkey,paid_web,Товары для праздника,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,turkey,partners,Товары для праздника,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,turkey,partners,Товары для праздника,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,turkey,partners,Товары для праздника,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,turkey,partners,Товары для праздника,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,turkey,retention,Магазины чая и кофе,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,turkey,retention,Магазины чая и кофе,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,turkey,retention,Магазины чая и кофе,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,turkey,retention,Магазины чая и кофе,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,turkey,retention,Товары для праздника,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,turkey,retention,Товары для праздника,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,turkey,retention,Товары для праздника,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,turkey,retention,Товары для праздника,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,uk,organic_web,Одежда для детей,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,uk,organic_web,Одежда для детей,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,uk,organic_web,Одежда для детей,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,uk,organic_web,Одежда для детей,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,uk,partners,Товары для праздника,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,uk,partners,Товары для праздника,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,uk,partners,Товары для праздника,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,uk,partners,Товары для праздника,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,belarus,organic_apps,Зоотовары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,belarus,organic_apps,Зоотовары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,belarus,organic_apps,Зоотовары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,belarus,organic_apps,Зоотовары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,belarus,organic_web,Зоотовары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,belarus,organic_web,Зоотовары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,belarus,organic_web,Зоотовары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,belarus,organic_web,Зоотовары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,belarus,organic_web,Канцелярские товары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,belarus,organic_web,Канцелярские товары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,belarus,organic_web,Канцелярские товары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,belarus,organic_web,Канцелярские товары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,belarus,other,Зоотовары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,belarus,other,Зоотовары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,belarus,other,Зоотовары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,belarus,other,Зоотовары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,belarus,paid_apps,Зоотовары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,belarus,paid_apps,Зоотовары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,belarus,paid_apps,Зоотовары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,belarus,paid_apps,Зоотовары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,belarus,paid_web,Канцелярские товары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,belarus,paid_web,Канцелярские товары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,belarus,paid_web,Канцелярские товары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,belarus,paid_web,Канцелярские товары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,belarus,retention,Канцелярские товары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,belarus,retention,Канцелярские товары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,belarus,retention,Канцелярские товары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,belarus,retention,Канцелярские товары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Обувь,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Обувь,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Обувь,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Обувь,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Одежда для детей,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Одежда для детей,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Одежда для детей,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Одежда для детей,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Обувь,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Обувь,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Обувь,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Обувь,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_web,Обувь,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_web,Обувь,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_web,Обувь,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_web,Обувь,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,partners,Для дома,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,partners,Для дома,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,partners,Для дома,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,partners,Для дома,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,retention,Обувь,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,retention,Обувь,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,retention,Обувь,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,retention,Обувь,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,other,retention,Другое,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,other,retention,Другое,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,other,retention,Другое,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,other,retention,Другое,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,spain,paid_web,Одежда,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,spain,paid_web,Одежда,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,spain,paid_web,Одежда,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,spain,paid_web,Одежда,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,turkey,brand,Другое,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,turkey,brand,Другое,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,turkey,brand,Другое,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,turkey,brand,Другое,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,turkey,brand,Магазины чая и кофе,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,turkey,brand,Магазины чая и кофе,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,turkey,brand,Магазины чая и кофе,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,turkey,brand,Магазины чая и кофе,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,turkey,other,Обувь,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,turkey,other,Обувь,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,turkey,other,Обувь,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,turkey,other,Обувь,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,turkey,paid_apps,Для дома,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,turkey,paid_apps,Для дома,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,turkey,paid_apps,Для дома,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,turkey,paid_apps,Для дома,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,turkey,paid_apps,Одежда,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,turkey,paid_apps,Одежда,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,turkey,paid_apps,Одежда,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,turkey,paid_apps,Одежда,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,uk,brand,Обувь,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,uk,brand,Обувь,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,uk,brand,Обувь,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,uk,brand,Обувь,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,uk,organic_web,Книги,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,uk,organic_web,Книги,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,uk,organic_web,Книги,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,uk,organic_web,Книги,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,uk,other,Книги,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,uk,other,Книги,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,uk,other,Книги,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,uk,other,Книги,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,uk,paid_web,Вкусные наборы,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,uk,paid_web,Вкусные наборы,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,uk,paid_web,Вкусные наборы,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,uk,paid_web,Вкусные наборы,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,uk,paid_web,Хендмейд и хобби,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,uk,paid_web,Хендмейд и хобби,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,uk,paid_web,Хендмейд и хобби,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,uk,paid_web,Хендмейд и хобби,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,belarus,brand,Зоотовары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,belarus,brand,Зоотовары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,belarus,brand,Зоотовары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,belarus,brand,Зоотовары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,belarus,retention,Зоотовары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,belarus,retention,Зоотовары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,belarus,retention,Зоотовары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,belarus,retention,Зоотовары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,brand,Sexual wellness,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,brand,Sexual wellness,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,brand,Sexual wellness,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,brand,Sexual wellness,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_apps,Sexual wellness,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_apps,Sexual wellness,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_apps,Sexual wellness,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_apps,Sexual wellness,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,organic_web,Sexual wellness,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,organic_web,Sexual wellness,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,organic_web,Sexual wellness,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,organic_web,Sexual wellness,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,other,Sexual wellness,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,other,Sexual wellness,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,other,Sexual wellness,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,other,Sexual wellness,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Одежда для детей,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Одежда для детей,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Одежда для детей,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Одежда для детей,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_apps,Sexual wellness,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_apps,Sexual wellness,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_apps,Sexual wellness,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_apps,Sexual wellness,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,paid_web,Sexual wellness,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,paid_web,Sexual wellness,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,paid_web,Sexual wellness,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,paid_web,Sexual wellness,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,partners,Канцелярские товары,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,partners,Канцелярские товары,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,partners,Канцелярские товары,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,partners,Канцелярские товары,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,partners,Книги,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,partners,Книги,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,partners,Книги,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,partners,Книги,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,cis,retention,Sexual wellness,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,cis,retention,Sexual wellness,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,cis,retention,Sexual wellness,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,cis,retention,Sexual wellness,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,mena,brand,Хендмейд и хобби,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,mena,brand,Хендмейд и хобби,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,mena,brand,Хендмейд и хобби,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,mena,brand,Хендмейд и хобби,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,mena,other,Обувь,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,mena,other,Обувь,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,mena,other,Обувь,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,mena,other,Обувь,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,mena,other,Sexual wellness,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,mena,other,Sexual wellness,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,mena,other,Sexual wellness,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,mena,other,Sexual wellness,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,mena,paid_web,Обувь,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,mena,paid_web,Обувь,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,mena,paid_web,Обувь,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,mena,paid_web,Обувь,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,mena,paid_web,Sexual wellness,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,mena,paid_web,Sexual wellness,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,mena,paid_web,Sexual wellness,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,mena,paid_web,Sexual wellness,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,russia,brand,Sexual wellness,1,0,0,0,1,1,1,2366627.159520517
2,0.8660254037844386,0.5000000000000001,russia,brand,Sexual wellness,1,0,0,0,1,4,8,3292098.2672540653
3,1.0,6.123233995736766e-17,russia,brand,Sexual wellness,0,1,0,0,0,9,27,5060214.054016934
4,0.8660254037844387,-0.49999999999999983,russia,brand,Sexual wellness,0,1,0,0,1,16,64,2834157.86753832
1,0.49999999999999994,0.8660254037844387,russia,organic_web,Sexual wellness,1,0,0,0,1,1,1,2366627.159520517
