time_index,month_sin,month_cos,region_to,subdivision,category,q1,q2,q3,q4,holiday_period,revenue_total
35,-0.5000000000000004,0.8660254037844384,turkey,organic_apps,Обувь,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,paid_apps,Обувь,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,paid_apps,Обувь,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,paid_apps,Обувь,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,paid_apps,Обувь,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,paid_web,Товары для праздника,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,paid_web,Товары для праздника,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,paid_web,Товары для праздника,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,paid_web,Товары для праздника,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,partners,Товары для праздника,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,partners,Товары для праздника,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,partners,Товары для праздника,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,partners,Товары для праздника,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,retention,Магазины чая и кофе,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,retention,Магазины чая и кофе,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,retention,Магазины чая и кофе,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,retention,Магазины чая и кофе,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,retention,Товары для праздника,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,retention,Товары для праздника,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,retention,Товары для праздника,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,retention,Товары для праздника,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,uk,organic_web,Одежда для детей,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,uk,organic_web,Одежда для детей,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,uk,organic_web,Одежда для детей,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,uk,organic_web,Одежда для детей,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,uk,partners,Товары для праздника,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,uk,partners,Товары для праздника,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,uk,partners,Товары для праздника,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,uk,partners,Товары для праздника,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,belarus,organic_apps,Зоотовары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,belarus,organic_apps,Зоотовары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,belarus,organic_apps,Зоотовары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,belarus,organic_apps,Зоотовары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,belarus,organic_web,Зоотовары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,belarus,organic_web,Зоотовары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,belarus,organic_web,Зоотовары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,belarus,organic_web,Зоотовары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,belarus,organic_web,Канцелярские товары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,belarus,organic_web,Канцелярские товары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,belarus,organic_web,Канцелярские товары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,belarus,organic_web,Канцелярские товары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,belarus,other,Зоотовары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,belarus,other,Зоотовары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,belarus,other,Зоотовары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,belarus,other,Зоотовары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,belarus,paid_apps,Зоотовары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,belarus,paid_apps,Зоотовары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,belarus,paid_apps,Зоотовары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,belarus,paid_apps,Зоотовары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,belarus,paid_web,Канцелярские товары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,belarus,paid_web,Канцелярские товары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,belarus,paid_web,Канцелярские товары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,belarus,paid_web,Канцелярские товары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,belarus,retention,Канцелярские товары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,belarus,retention,Канцелярские товары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,belarus,retention,Канцелярские товары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,belarus,retention,Канцелярские товары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,organic_web,Обувь,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,organic_web,Обувь,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,organic_web,Обувь,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,organic_web,Обувь,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,other,Одежда для детей,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,other,Одежда для детей,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Одежда для детей,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Одежда для детей,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Обувь,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Обувь,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Обувь,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Обувь,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_web,Обувь,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_web,Обувь,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_web,Обувь,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_web,Обувь,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,partners,Для дома,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,partners,Для дома,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,partners,Для дома,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,partners,Для дома,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,retention,Обувь,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,retention,Обувь,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,retention,Обувь,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,retention,Обувь,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,other,retention,Другое,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,other,retention,Другое,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,other,retention,Другое,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,other,retention,Другое,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,spain,paid_web,Одежда,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,spain,paid_web,Одежда,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,spain,paid_web,Одежда,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,spain,paid_web,Одежда,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,brand,Другое,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,brand,Другое,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,brand,Другое,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,brand,Другое,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,brand,Магазины чая и кофе,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,brand,Магазины чая и кофе,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,brand,Магазины чая и кофе,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,brand,Магазины чая и кофе,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,other,Обувь,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,other,Обувь,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,other,Обувь,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,other,Обувь,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,paid_apps,Для дома,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,paid_apps,Для дома,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,paid_apps,Для дома,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,paid_apps,Для дома,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,paid_apps,Одежда,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,paid_apps,Одежда,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,paid_apps,Одежда,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,paid_apps,Одежда,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,uk,brand,Обувь,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,uk,brand,Обувь,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,uk,brand,Обувь,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,uk,brand,Обувь,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,uk,organic_web,Книги,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,uk,organic_web,Книги,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,uk,organic_web,Книги,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,uk,organic_web,Книги,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,uk,other,Книги,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,uk,other,Книги,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,uk,other,Книги,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,uk,other,Книги,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,uk,paid_web,Вкусные наборы,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,uk,paid_web,Вкусные наборы,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,uk,paid_web,Вкусные наборы,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,uk,paid_web,Вкусные наборы,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,uk,paid_web,Хендмейд и хобби,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,uk,paid_web,Хендмейд и хобби,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,uk,paid_web,Хендмейд и хобби,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,uk,paid_web,Хендмейд и хобби,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,belarus,brand,Зоотовары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,belarus,brand,Зоотовары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,belarus,brand,Зоотовары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,belarus,brand,Зоотовары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,belarus,retention,Зоотовары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,belarus,retention,Зоотовары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,belarus,retention,Зоотовары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,belarus,retention,Зоотовары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,brand,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,brand,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,brand,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,brand,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,organic_apps,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,organic_apps,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,organic_apps,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,organic_apps,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,organic_web,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,organic_web,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,organic_web,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,organic_web,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,other,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,other,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,other,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,other,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Одежда для детей,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Одежда для детей,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Одежда для детей,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Одежда для детей,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_apps,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_apps,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_apps,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_apps,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,paid_web,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,paid_web,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,paid_web,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,paid_web,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,partners,Канцелярские товары,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,partners,Канцелярские товары,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,partners,Канцелярские товары,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,partners,Канцелярские товары,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,partners,Книги,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,partners,Книги,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,partners,Книги,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,partners,Книги,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,cis,retention,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,cis,retention,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,cis,retention,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,cis,retention,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,mena,brand,Хендмейд и хобби,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,mena,brand,Хендмейд и хобби,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,mena,brand,Хендмейд и хобби,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,mena,brand,Хендмейд и хобби,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,mena,other,Обувь,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,mena,other,Обувь,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,mena,other,Обувь,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,mena,other,Обувь,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,mena,other,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,mena,other,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,mena,other,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,mena,other,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,mena,paid_web,Обувь,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,mena,paid_web,Обувь,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,mena,paid_web,Обувь,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,mena,paid_web,Обувь,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,mena,paid_web,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,mena,paid_web,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,mena,paid_web,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,mena,paid_web,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,russia,brand,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,russia,brand,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,russia,brand,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,russia,brand,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,russia,organic_web,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,russia,organic_web,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,russia,organic_web,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,russia,organic_web,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,russia,other,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,russia,other,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,russia,other,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,russia,other,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,russia,paid_web,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,russia,paid_web,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,russia,paid_web,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,russia,paid_web,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,russia,partners,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,russia,partners,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,russia,partners,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,russia,partners,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,spain,organic_web,Другое,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,spain,organic_web,Другое,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,spain,organic_web,Другое,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,spain,organic_web,Другое,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,spain,organic_web,Посуда,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,spain,organic_web,Посуда,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,spain,organic_web,Посуда,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,spain,organic_web,Посуда,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,spain,paid_web,Другое,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,spain,paid_web,Другое,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,spain,paid_web,Другое,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,spain,paid_web,Другое,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,spain,retention,Другое,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,spain,retention,Другое,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,spain,retention,Другое,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,spain,retention,Другое,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,brand,Обувь,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,brand,Обувь,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,brand,Обувь,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,brand,Обувь,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,brand,Подарочные сертификаты,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,brand,Подарочные сертификаты,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,brand,Подарочные сертификаты,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,brand,Подарочные сертификаты,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,brand,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,brand,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,brand,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,brand,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,organic_apps,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,organic_apps,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,organic_apps,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,organic_apps,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,organic_web,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,organic_web,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,organic_web,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,organic_web,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,other,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,other,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,other,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,other,Sexual wellness,0,0,0,1,1,6132765.585616577
32,-0.8660254037844384,-0.5000000000000004,turkey,paid_apps,Sexual wellness,0,0,1,0,0,5541109.498643566
33,-1.0,-1.8369701987210297e-16,turkey,paid_apps,Sexual wellness,0,0,0,1,0,7671533.546882434
34,-0.8660254037844386,0.5000000000000001,turkey,paid_apps,Sexual wellness,0,0,0,1,0,7017085.442795444
35,-0.5000000000000004,0.8660254037844384,turkey,paid_apps,Sexual wellness,0,0,0,1,1,6132765.585616577
