year,month,Quarter,Halfyear,region_to,is_global,subdivision,is_paid,category,KEY_clean,is_flowers,distributed_ads_cost,revenue_first_transactions,revenue_repeat_transactions,revenue_total,first_traffic,repeat_traffic,traffic_total,first_transactions,repeat_transactions,transacitons_total,ads_cost,not_ads_cost,bonus_company,promo_cost,mar_cost
2025,11,Q4,H2,russia,,organic_apps,non_paid,Обувь,,non_flowers,,,"6,811","6,811",8,117,125,,3,3,,,668,507,1175
2025,11,Q4,H2,russia,,organic_apps,non_paid,Одежда,,non_flowers,,,"155,202","155,202",157,1704,1861,,23,23,,,470,2263,2733
2025,11,Q4,H2,russia,,organic_apps,non_paid,Одежда для детей,,non_flowers,,,"32,323","32,323",26,303,329,,5,5,,,50,292,342
2025,11,Q4,H2,russia,,organic_apps,non_paid,Подарочные сертификаты,,non_flowers,,"188,887","4,566,742","4,755,629",5973,31025,36998,45,810,855,,,174957,60671,235628
2025,11,Q4,H2,russia,,organic_apps,non_paid,Посуда,,non_flowers,,"1,372","623,841","625,213",620,4269,4889,2,186,188,,,13674,5128,18802
2025,11,Q4,H2,russia,,organic_apps,non_paid,Продукты и напитки,,non_flowers,,,"70,274","70,274",23,333,356,,18,18,,,26428,1632,28060
2025,11,Q4,H2,russia,,organic_apps,non_paid,Съедобные букеты,,non_flowers,,"9,205,826","48,582,658","57,788,484",44486,250952,295438,2394,11265,13659,,,1563536,708868,2272404
2025,11,Q4,H2,russia,,organic_apps,non_paid,Товары для праздника,,non_flowers,,"201,792","5,479,612","5,681,404",2566,10488,13054,51,1208,1259,,,208933,43863,252796
2025,11,Q4,H2,russia,,organic_apps,non_paid,Украшения,,non_flowers,,"28,751","1,558,176","1,586,927",1944,13017,14961,12,470,482,,,78900,15092,93992
2025,11,Q4,H2,russia,,organic_apps,non_paid,Хендмейд и хобби,,non_flowers,,"18,575","784,605","803,180",1106,6145,7251,27,274,301,,,52551,6298,58849
2025,11,Q4,H2,russia,,organic_apps,non_paid,Комнатные растения,,non_flowers,,"1,502,117","12,859,670","14,361,787",22096,104945,127041,363,2935,3298,,,451527,160450,611977
2025,11,Q4,H2,russia,,organic_apps,non_paid,Sexual wellness,,non_flowers,,,"146,413","146,413",627,2822,3449,,24,24,,,4898,2766,7664
2025,11,Q4,H2,russia,,organic_apps,non_paid,Цветы,,flowers,,"135,353,832","929,089,818","1,064,443,650",491339,4159400,4650739,35235,202643,237878,,,30435862,12725584,43161446
2025,11,Q4,H2,russia,,organic_web,non_paid,Аксессуары,,non_flowers,,"1,441","10,201","11,642",678,863,1541,1,2,3,,,8,42,50
2025,11,Q4,H2,russia,,organic_web,non_paid,Вкусные наборы,,non_flowers,,"351,065","646,913","997,978",4754,8363,13117,66,111,177,,,2851,3250,6101
2025,11,Q4,H2,russia,,organic_web,non_paid,Воздушные шары,,non_flowers,,"1,219,566","2,461,728","3,681,294",11619,33273,44892,325,638,963,,,16866,8097,24963
2025,11,Q4,H2,russia,,organic_web,non_paid,Декор,,non_flowers,,"47,909","85,928","133,837",3029,6027,9056,17,28,45,,,1482,601,2083
2025,11,Q4,H2,russia,,organic_web,non_paid,Для дома,,non_flowers,,,,0,245,329,574,,,0,,,3,191,194
2025,11,Q4,H2,russia,,organic_web,non_paid,Другое,,non_flowers,,,,0,53,80,133,,,0,,,1,,1
2025,11,Q4,H2,russia,,organic_web,non_paid,Зоотовары,,non_flowers,,,,0,140,101,241,,,0,,,,,0
2025,11,Q4,H2,russia,,organic_web,non_paid,Канцелярские товары,,non_flowers,,,,0,88,139,227,,,0,,,,2,2
2025,11,Q4,H2,russia,,organic_web,non_paid,Картины,,non_flowers,,"5,068",,"5,068",642,953,1595,2,,2,,,,,0
2025,11,Q4,H2,russia,,organic_web,non_paid,Книги,,non_flowers,,,,0,86,100,186,,,0,,,3,,3
2025,11,Q4,H2,russia,,organic_web,non_paid,Кондитерские и пекарни,,non_flowers,,"15,099,213","22,008,254","37,107,467",157597,255236,412833,5228,7513,12741,,,167156,111646,278802
2025,11,Q4,H2,russia,,organic_web,non_paid,Косметика и парфюмерия,,non_flowers,,"22,957","45,179","68,136",1810,1945,3755,11,9,20,,,350,500,850
2025,11,Q4,H2,russia,,organic_web,non_paid,Магазины чая и кофе,,non_flowers,,"60,375","82,190","142,565",1874,3130,5004,18,19,37,,,597,343,940
2025,11,Q4,H2,russia,,organic_web,non_paid,Обувь,,non_flowers,,,,0,11,5,16,,,0,,,,,0
2025,11,Q4,H2,russia,,organic_web,non_paid,Одежда,,non_flowers,,,,0,239,293,532,,,0,,,,20,20
2025,11,Q4,H2,russia,,organic_web,non_paid,Одежда для детей,,non_flowers,,,,0,44,33,77,,,0,,,,,0
2025,11,Q4,H2,russia,,organic_web,non_paid,Подарочные сертификаты,,non_flowers,,"161,900","196,637","358,537",6431,9224,15655,33,29,62,,,3941,1584,5525
2025,11,Q4,H2,russia,,organic_web,non_paid,Посуда,,non_flowers,,"10,479","41,742","52,221",695,923,1618,4,4,8,,,29,99,128
2025,11,Q4,H2,russia,,organic_web,non_paid,Продукты и напитки,,non_flowers,,,,0,14,19,33,,,0,,,,,0
2025,11,Q4,H2,russia,,organic_web,non_paid,Съедобные букеты,,non_flowers,,"9,455,233","8,094,958","17,550,191",45429,78453,123882,2310,1899,4209,,,46126,40496,86622
2025,11,Q4,H2,russia,,organic_web,non_paid,Товары для праздника,,non_flowers,,"148,292","216,604","364,896",1007,1556,2563,34,47,81,,,898,345,1243
2025,11,Q4,H2,russia,,organic_web,non_paid,Украшения,,non_flowers,,"21,796","31,608","53,404",2237,3524,5761,6,8,14,,,332,109,441
2025,11,Q4,H2,russia,,organic_web,non_paid,Хендмейд и хобби,,non_flowers,,"15,698","24,138","39,836",1302,1519,2821,5,6,11,,,109,332,441
2025,11,Q4,H2,russia,,organic_web,non_paid,N/A,,non_flowers,,,,0,,,0,,,0,,1903748,,,1903748
2025,11,Q4,H2,russia,,organic_web,non_paid,Комнатные растения,,non_flowers,,"1,563,698","1,457,846","3,021,544",24247,32714,56961,326,346,672,,,10474,7271,17745
2025,11,Q4,H2,russia,,organic_web,non_paid,Sexual wellness,,non_flowers,,,,0,775,816,1591,,,0,,,,26,26
2025,11,Q4,H2,russia,,organic_web,non_paid,Цветы,,flowers,,"138,802,822","183,744,160","322,546,982",494995,1305272,1800267,35061,41955,77016,,,1388700,955200,2343900
2025,11,Q4,H2,russia,,organic_web,non_paid,Опт,,non_flowers,,,,0,,,0,,,0,,,,,0
2025,11,Q4,H2,russia,,other,non_paid,Аксессуары,,non_flowers,1045,,,0,960,701,1661,,,0,,,323,160,483
2025,11,Q4,H2,russia,,other,non_paid,Вкусные наборы,,non_flowers,5503,"70,234","221,787","292,021",3534,5829,9363,8,36,44,,,5398,4808,10206
2025,11,Q4,H2,russia,,other,non_paid,Воздушные шары,,non_flowers,18209,"190,783","883,513","1,074,296",9256,22724,31980,57,228,285,,,24791,10689,35480
2025,11,Q4,H2,russia,,other,non_paid,Декор,,non_flowers,4341,"2,556","38,399","40,955",3108,4218,7326,2,9,11,,,2651,1381,4032
2025,11,Q4,H2,russia,,other,non_paid,Для дома,,non_flowers,455,,,0,407,288,695,,,0,,,9,142,151
2025,11,Q4,H2,russia,,other,non_paid,Другое,,non_flowers,102,,,0,79,63,142,,,0,,,26,4,30
2025,11,Q4,H2,russia,,other,non_paid,Зоотовары,,non_flowers,182,,,0,204,77,281,,,0,,,,,0
2025,11,Q4,H2,russia,,other,non_paid,Канцелярские товары,,non_flowers,158,,,0,126,114,240,,,0,,,,,0
2025,11,Q4,H2,russia,,other,non_paid,Картины,,non_flowers,995,,,0,886,700,1586,,,0,,,105,131,236
2025,11,Q4,H2,russia,,other,non_paid,Книги,,non_flowers,147,,,0,147,77,224,,,0,,,,,0
2025,11,Q4,H2,russia,,other,non_paid,Кондитерские и пекарни,,non_flowers,158776,"2,916,007","7,750,871","10,666,878",109424,172869,282293,991,2602,3593,,,225303,139377,364680
2025,11,Q4,H2,russia,,other,non_paid,Косметика и парфюмерия,,non_flowers,1890,"7,098","23,323","30,421",1664,1389,3053,2,3,5,,,1639,821,2460
2025,11,Q4,H2,russia,,other,non_paid,Магазины чая и кофе,,non_flowers,2382,"9,612","21,827","31,439",1669,2234,3903,3,5,8,,,1357,978,2335
2025,11,Q4,H2,russia,,other,non_paid,Обувь,,non_flowers,23,,,0,26,7,33,,,0,,,,,0
2025,11,Q4,H2,russia,,other,non_paid,Одежда,,non_flowers,339,,,0,256,239,495,,,0,,,1,,1
2025,11,Q4,H2,russia,,other,non_paid,Одежда для детей,,non_flowers,74,,,0,73,28,101,,,0,,,,,0
2025,11,Q4,H2,russia,,other,non_paid,Подарочные сертификаты,,non_flowers,6621,"28,629","71,273","99,902",4959,6448,11407,5,9,14,,,5156,3556,8712
2025,11,Q4,H2,russia,,other,non_paid,Посуда,,non_flowers,1060,,"3,417","3,417",896,744,1640,,1,1,,,140,381,521
2025,11,Q4,H2,russia,,other,non_paid,Продукты и напитки,,non_flowers,40,,,0,26,25,51,,,0,,,1047,1,1048
2025,11,Q4,H2,russia,,other,non_paid,Съедобные букеты,,non_flowers,48157,"1,738,319","2,814,777","4,553,096",32013,53269,85282,416,660,1076,,,66295,50873,117168
2025,11,Q4,H2,russia,,other,non_paid,Товары для праздника,,non_flowers,2804,"10,974","82,616","93,590",2772,1863,4635,3,18,21,,,2647,874,3521
2025,11,Q4,H2,russia,,other,non_paid,Украшения,,non_flowers,2781,"1,284","13,514","14,798",2040,2528,4568,1,3,4,,,663,558,1221
2025,11,Q4,H2,russia,,other,non_paid,Хендмейд и хобби,,non_flowers,1557,44,"2,667","2,711",1412,1121,2533,2,1,3,,,847,139,986
2025,11,Q4,H2,russia,,other,non_paid,N/A,,non_flowers,,,,0,,,0,,,0,966602,,,,966602
2025,11,Q4,H2,russia,,other,non_paid,Комнатные растения,,non_flowers,22449,"241,771","563,890","805,661",17164,22270,39434,57,120,177,,,16043,9788,25831
2025,11,Q4,H2,russia,,other,non_paid,Sexual wellness,,non_flowers,669,,,0,526,596,1122,,,0,,,,104,104
2025,11,Q4,H2,russia,,other,non_paid,Цветы,,flowers,689411,"26,934,820","64,935,632","91,870,452",343125,884192,1227317,6745,14434,21179,,,1780446,1072772,2853218
2025,11,Q4,H2,russia,,paid_apps,paid,Аксессуары,,non_flowers,21423,,"9,647","9,647",157,1239,1396,,4,4,,,1249,1033,2282
2025,11,Q4,H2,russia,,paid_apps,paid,Вкусные наборы,,non_flowers,211541,"195,846","1,351,558","1,547,404",1833,11862,13695,31,259,290,,,36411,30242,66653
2025,11,Q4,H2,russia,,paid_apps,paid,Воздушные шары,,non_flowers,831869,"712,845","5,811,781","6,524,626",4950,49168,54118,190,1442,1632,100533,,167505,77230,345268
2025,11,Q4,H2,russia,,paid_apps,paid,Декор,,non_flowers,144525,"22,371","250,395","272,766",865,8636,9501,6,71,77,939,,17464,6631,25034
2025,11,Q4,H2,russia,,paid_apps,paid,Для дома,,non_flowers,7110,,,0,29,430,459,,,0,,,426,543,969
2025,11,Q4,H2,russia,,paid_apps,paid,Другое,,non_flowers,1407,,,0,11,83,94,,,0,,,178,3,181
2025,11,Q4,H2,russia,,paid_apps,paid,Зоотовары,,non_flowers,2240,,,0,23,123,146,,,0,,,115,87,202
2025,11,Q4,H2,russia,,paid_apps,paid,Канцелярские товары,,non_flowers,3110,,,0,15,193,208,,,0,,,183,24,207
2025,11,Q4,H2,russia,,paid_apps,paid,Картины,,non_flowers,22455,,"10,981","10,981",150,1319,1469,,1,1,,,408,374,782
2025,11,Q4,H2,russia,,paid_apps,paid,Книги,,non_flowers,2049,,,0,16,119,135,,,0,,,23,73,96
2025,11,Q4,H2,russia,,paid_apps,paid,Кондитерские и пекарни,,non_flowers,7207054,"9,172,339","48,885,697","58,058,036",75175,383568,458743,3460,16649,20109,1607926,,1536545,968279,4112750
2025,11,Q4,H2,russia,,paid_apps,paid,Косметика и парфюмерия,,non_flowers,46715,"14,530","71,146","85,676",436,2616,3052,5,20,25,451,,6432,5845,12728
2025,11,Q4,H2,russia,,paid_apps,paid,Магазины чая и кофе,,non_flowers,74807,"27,641","98,999","126,640",591,4312,4903,8,40,48,,,7455,5120,12575
2025,11,Q4,H2,russia,,paid_apps,paid,Обувь,,non_flowers,139,,,0,3,6,9,,,0,,,10,,10
2025,11,Q4,H2,russia,,paid_apps,paid,Одежда,,non_flowers,7260,,,0,45,438,483,,,0,,,3,,3
2025,11,Q4,H2,russia,,paid_apps,paid,Одежда для детей,,non_flowers,641,,,0,6,35,41,,,0,,,,2,2
2025,11,Q4,H2,russia,,paid_apps,paid,Подарочные сертификаты,,non_flowers,250676,"95,043","498,358","593,401",2609,13520,16129,17,71,88,29556,,36468,17715,83739
2025,11,Q4,H2,russia,,paid_apps,paid,Посуда,,non_flowers,23508,,"18,695","18,695",219,1304,1523,,6,6,,,533,1560,2093
2025,11,Q4,H2,russia,,paid_apps,paid,Продукты и напитки,,non_flowers,283,,,0,,18,18,,,0,,,1350,114,1464
2025,11,Q4,H2,russia,,paid_apps,paid,Съедобные букеты,,non_flowers,2166983,"5,520,226","17,791,013","23,311,239",21448,116635,138083,1438,4173,5611,2465,,449269,348585,800319
2025,11,Q4,H2,russia,,paid_apps,paid,Товары для праздника,,non_flowers,38159,"26,281","389,317","415,598",330,1990,2320,6,90,96,5644,,14162,6526,26332
2025,11,Q4,H2,russia,,paid_apps,paid,Украшения,,non_flowers,87284,"24,942","51,546","76,488",703,4973,5676,3,16,19,,,4271,2660,6931
2025,11,Q4,H2,russia,,paid_apps,paid,Хендмейд и хобби,,non_flowers,39191,"7,545","45,691","53,236",392,2161,2553,5,11,16,,,3552,866,4418
2025,11,Q4,H2,russia,,paid_apps,paid,N/A,,non_flowers,157642,,,0,,,0,,,0,40880599,,,,40880599
2025,11,Q4,H2,russia,,paid_apps,paid,Комнатные растения,,non_flowers,906976,"792,864","3,464,057","4,256,921",9910,48048,57958,191,791,982,100563,,107889,67560,276012
2025,11,Q4,H2,russia,,paid_apps,paid,Sexual wellness,,non_flowers,20561,,"5,358","5,358",249,1060,1309,,1,1,,,508,256,764
2025,11,Q4,H2,russia,,paid_apps,paid,Цветы,,flowers,34744829,"89,339,084","416,136,140","505,475,224",249050,1977579,2226629,23958,93536,117494,4290265,,12238451,7524122,24052838
2025,11,Q4,H2,russia,,paid_web,paid,Аксессуары,,non_flowers,12268,,,0,131,123,254,,,0,,,5,22,27
2025,11,Q4,H2,russia,,paid_web,paid,Вкусные наборы,,non_flowers,157617,"101,340","70,742","172,082",1516,1824,3340,17,15,32,,,362,2507,2869
2025,11,Q4,H2,russia,,paid_web,paid,Воздушные шары,,non_flowers,552094,"372,811","479,660","852,471",4085,8058,12143,99,118,217,161370,,2814,6402,170586
2025,11,Q4,H2,russia,,paid_web,paid,Декор,,non_flowers,90911,"10,301","17,629","27,930",770,1181,1951,5,5,10,660,,31,183,874
2025,11,Q4,H2,russia,,paid_web,paid,Для дома,,non_flowers,4335,,,0,44,46,90,,,0,,,,,0
2025,11,Q4,H2,russia,,paid_web,paid,Другое,,non_flowers,850,,,0,9,6,15,,,0,,,,1,1
2025,11,Q4,H2,russia,,paid_web,paid,Зоотовары,,non_flowers,1626,,,0,19,15,34,,,0,,,,,0
2025,11,Q4,H2,russia,,paid_web,paid,Канцелярские товары,,non_flowers,1500,,,0,13,21,34,,,0,,,,21,21
2025,11,Q4,H2,russia,,paid_web,paid,Картины,,non_flowers,12158,,,0,115,140,255,,,0,,,7,5,12
2025,11,Q4,H2,russia,,paid_web,paid,Книги,,non_flowers,1640,,,0,16,19,35,,,0,,,,4,4
2025,11,Q4,H2,russia,,paid_web,paid,Кондитерские и пекарни,,non_flowers,5877741,"4,955,631","4,633,950","9,589,581",59770,66502,126272,1770,1563,3333,2014133,,33529,102281,2149943
2025,11,Q4,H2,russia,,paid_web,paid,Косметика и парфюмерия,,non_flowers,37828,"12,542","3,244","15,786",417,360,777,2,1,3,22863,,5,258,23126
2025,11,Q4,H2,russia,,paid_web,paid,Магазины чая и кофе,,non_flowers,54291,"42,993","5,954","48,947",531,615,1146,3,2,5,1217,,107,242,1566
2025,11,Q4,H2,russia,,paid_web,paid,Обувь,,non_flowers,170,,,0,2,1,3,,,0,,,,,0
2025,11,Q4,H2,russia,,paid_web,paid,Одежда,,non_flowers,3358,,,0,29,42,71,,,0,,,,1,1
2025,11,Q4,H2,russia,,paid_web,paid,Одежда для детей,,non_flowers,473,,,0,6,4,10,,,0,,,,,0
2025,11,Q4,H2,russia,,paid_web,paid,Подарочные сертификаты,,non_flowers,195478,"26,371","26,259","52,630",2131,2018,4149,7,5,12,25440,,650,1577,27667
2025,11,Q4,H2,russia,,paid_web,paid,Посуда,,non_flowers,15362,"4,791","2,396","7,187",170,143,313,1,1,2,,,,63,63
2025,11,Q4,H2,russia,,paid_web,paid,Продукты и напитки,,non_flowers,170,,,0,2,1,3,,,0,,,,,0
2025,11,Q4,H2,russia,,paid_web,paid,Съедобные букеты,,non_flowers,1736256,"3,150,250","1,543,620","4,693,870",17208,20003,37211,766,360,1126,29764,,7957,36455,74176
2025,11,Q4,H2,russia,,paid_web,paid,Товары для праздника,,non_flowers,23103,"16,833","19,330","36,163",221,261,482,5,4,9,259,,29,148,436
2025,11,Q4,H2,russia,,paid_web,paid,Украшения,,non_flowers,57921,"5,139","3,021","8,160",572,658,1230,1,2,3,,,21,129,150
2025,11,Q4,H2,russia,,paid_web,paid,Хендмейд и хобби,,non_flowers,32949,,"6,263","6,263",386,286,672,,1,1,,,13,22,35
2025,11,Q4,H2,russia,,paid_web,paid,N/A,,non_flowers,20101,,,0,,,0,,,0,22305026,,,,22305026
2025,11,Q4,H2,russia,,paid_web,paid,"Игрушки, шары",,non_flowers,,,,0,,,0,,,0,15064,,,,15064
2025,11,Q4,H2,russia,,paid_web,paid,Комнатные растения,,non_flowers,800574,"436,886","306,013","742,899",8778,8192,16970,98,67,165,173039,,2166,7199,182404
2025,11,Q4,H2,russia,,paid_web,paid,Sexual wellness,,non_flowers,19746,,,0,238,164,402,,,0,,,,,0
2025,11,Q4,H2,russia,,paid_web,paid,Цветы,,flowers,24392206,"51,914,568","43,054,575","94,969,143",192715,348633,541348,13109,9825,22934,9352996,,312740,934788,10600524
2025,11,Q4,H2,russia,,partners,paid,Аксессуары,,non_flowers,222,,,0,4,15,19,,,0,,,17,2845,2862
2025,11,Q4,H2,russia,,partners,paid,Вкусные наборы,,non_flowers,7606,"56,053","266,524","322,577",101,279,380,14,39,53,,,544,56194,56738
2025,11,Q4,H2,russia,,partners,paid,Воздушные шары,,non_flowers,34427,"270,380","1,039,751","1,310,131",362,1273,1635,83,244,327,,,3835,120725,124560
2025,11,Q4,H2,russia,,partners,paid,Декор,,non_flowers,4112,"3,856","16,880","20,736",42,179,221,4,8,12,,,264,13897,14161
2025,11,Q4,H2,russia,,partners,paid,Для дома,,non_flowers,74,,,0,1,5,6,,,0,,,,1219,1219
2025,11,Q4,H2,russia,,partners,paid,Другое,,non_flowers,,,,0,,,0,,,0,,,,77,77
2025,11,Q4,H2,russia,,partners,paid,Зоотовары,,non_flowers,,,,0,1,1,2,,,0,,,9,,9
2025,11,Q4,H2,russia,,partners,paid,Канцелярские товары,,non_flowers,37,,,0,,2,2,,,0,,,,317,317
2025,11,Q4,H2,russia,,partners,paid,Картины,,non_flowers,370,"3,862",,"3,862",6,16,22,1,,1,,,6,902,908
2025,11,Q4,H2,russia,,partners,paid,Книги,,non_flowers,74,,,0,1,2,3,,,0,,,,325,325
2025,11,Q4,H2,russia,,partners,paid,Кондитерские и пекарни,,non_flowers,336527,"3,734,554","8,697,632","12,432,186",5456,10671,16127,1457,2867,4324,,,42107,1313617,1355724
2025,11,Q4,H2,russia,,partners,paid,Косметика и парфюмерия,,non_flowers,963,"8,323","10,115","18,438",15,41,56,2,4,6,,,21,9555,9576
2025,11,Q4,H2,russia,,partners,paid,Магазины чая и кофе,,non_flowers,1853,"15,345","16,653","31,998",25,82,107,4,6,10,,,89,9867,9956
2025,11,Q4,H2,russia,,partners,paid,Одежда,,non_flowers,74,,,0,1,4,5,,,0,,,,177,177
2025,11,Q4,H2,russia,,partners,paid,Одежда для детей,,non_flowers,,,,0,,,0,,,0,,,,,0
2025,11,Q4,H2,russia,,partners,paid,Подарочные сертификаты,,non_flowers,9313,"36,623","72,480","109,103",157,306,463,8,10,18,,,44,42593,42637
2025,11,Q4,H2,russia,,partners,paid,Посуда,,non_flowers,407,,"5,490","5,490",7,16,23,,1,1,,,1,2790,2791
2025,11,Q4,H2,russia,,partners,paid,Съедобные букеты,,non_flowers,100078,"2,313,756","3,366,569","5,680,325",1626,3144,4770,619,707,1326,,,10961,504630,515591
2025,11,Q4,H2,russia,,partners,paid,Товары для праздника,,non_flowers,1037,"19,300","47,271","66,571",17,36,53,4,11,15,,,153,31907,32060
2025,11,Q4,H2,russia,,partners,paid,Украшения,,non_flowers,2408,"1,736","6,221","7,957",35,86,121,1,3,4,,,37,3566,3603
2025,11,Q4,H2,russia,,partners,paid,Хендмейд и хобби,,non_flowers,963,"3,631","3,624","7,255",13,39,52,1,1,2,,,3,4460,4463
2025,11,Q4,H2,russia,,partners,paid,N/A,,non_flowers,3849913,,,0,,,0,,,0,5998189,1477663,,,7475852
2025,11,Q4,H2,russia,,partners,paid,Комнатные растения,,non_flowers,42368,"321,666","590,195","911,861",694,1279,1973,85,131,216,,,2366,116668,119034
