year,month,region_to,subdivision,category,revenue_first_transactions,revenue_repeat_transactions,Сумма по полю first_traffic,Сумма по полю repeat_traffic,traffic_total,first_transactions,repeat_transactions,transacitons_total,ads_cost,not_ads_cost,bonus_company,promo_cost,mar_cost,is_forecast,Quarter,Halfyear
2026,12,uk,other,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,paid_apps,Украшения,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,paid_apps,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,paid_apps,Украшения,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,paid_apps,Украшения,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,paid_web,Аксессуары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,paid_web,Аксессуары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,paid_web,Аксессуары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,paid_web,Аксессуары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,paid_web,Картины,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,paid_web,Картины,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,paid_web,Картины,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,paid_web,Картины,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,paid_web,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,paid_web,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,paid_web,Съедобныебукеты,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,paid_web,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,paid_web,Украшения,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,paid_web,Украшения,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,paid_web,Украшения,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,paid_web,Украшения,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,partners,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,partners,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,partners,Съедобныебукеты,12.64133638583639,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,partners,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,retention,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,retention,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,retention,Украшения,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,retention,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,belarus,paid_web,Магазинычаяикофе,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,belarus,paid_web,Магазинычаяикофе,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,belarus,paid_web,Магазинычаяикофе,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,belarus,paid_web,Магазинычаяикофе,0.0,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,cis,paid_web,Канцелярскиетовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,cis,paid_web,Канцелярскиетовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,cis,paid_web,Канцелярскиетовары,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,cis,paid_web,Канцелярскиетовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,cis,partners,Украшения,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,cis,partners,Украшения,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,cis,partners,Украшения,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,cis,partners,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,cis,retention,Длядома,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,cis,retention,Длядома,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,cis,retention,Длядома,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,cis,retention,Длядома,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_apps,Картины,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_apps,Картины,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_apps,Картины,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_apps,Картины,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_web,Одежда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_web,Одежда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_web,Одежда,12.64133638583639,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Одежда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,paid_apps,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,paid_apps,Зоотовары,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,paid_apps,Зоотовары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,paid_apps,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,spain,organic_apps,Съедобныебукеты,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,spain,organic_apps,Съедобныебукеты,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,spain,organic_apps,Съедобныебукеты,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,spain,organic_apps,Съедобныебукеты,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,brand,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,brand,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,brand,Украшения,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,brand,Украшения,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_apps,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_apps,Декор,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_apps,Декор,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_apps,Декор,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_apps,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_apps,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_apps,Украшения,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_apps,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,other,Косметикаипарфюмерия,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,other,Косметикаипарфюмерия,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,other,Косметикаипарфюмерия,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,other,Косметикаипарфюмерия,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_web,Аксессуары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_web,Аксессуары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_web,Аксессуары,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_web,Аксессуары,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_web,Украшения,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_web,Украшения,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_web,Украшения,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_web,Украшения,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,retention,Комнатныерастения,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,retention,Комнатныерастения,2149.6439607505117,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,retention,Комнатныерастения,2162.3763651991335,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,retention,Комнатныерастения,2109.8843048573435,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_web,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_web,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_web,Зоотовары,12.64133638583639,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_web,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,organic_web,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,organic_web,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,organic_web,Украшения,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,organic_web,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,other,Воздушныешары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,other,Воздушныешары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,other,Воздушныешары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,other,Воздушныешары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,other,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,other,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,other,Зоотовары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,other,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,retention,Аксессуары,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,retention,Аксессуары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,retention,Аксессуары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,retention,Аксессуары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,belarus,brand,Магазинычаяикофе,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,belarus,brand,Магазинычаяикофе,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,belarus,brand,Магазинычаяикофе,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,belarus,brand,Магазинычаяикофе,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,belarus,organic_web,Длядома,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,belarus,organic_web,Длядома,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,belarus,organic_web,Длядома,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,belarus,organic_web,Длядома,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_apps,Зоотовары,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_apps,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_apps,Зоотовары,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_apps,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_apps,Канцелярскиетовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_apps,Канцелярскиетовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_apps,Канцелярскиетовары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_apps,Канцелярскиетовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,other,Канцелярскиетовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,other,Канцелярскиетовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,other,Канцелярскиетовары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,other,Канцелярскиетовары,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,other,paid_web,Длядома,12.987014957264954,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,other,paid_web,Длядома,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,other,paid_web,Длядома,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,other,paid_web,Длядома,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,other,retention,Посуда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,other,retention,Посуда,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,other,retention,Посуда,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,other,retention,Посуда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,russia,nan,nan,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,russia,nan,nan,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,russia,nan,nan,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,russia,nan,nan,12.987014957264963,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,spain,other,Канцелярскиетовары,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,spain,other,Канцелярскиетовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,spain,other,Канцелярскиетовары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,spain,other,Канцелярскиетовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,spain,other,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,spain,other,Съедобныебукеты,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,spain,other,Съедобныебукеты,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,spain,other,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,spain,paid_apps,Воздушныешары,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,spain,paid_apps,Воздушныешары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,spain,paid_apps,Воздушныешары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,spain,paid_apps,Воздушныешары,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,organic_web,Одежда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,organic_web,Одежда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,organic_web,Одежда,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,organic_web,Одежда,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,other,Посуда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,other,Посуда,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,other,Посуда,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,other,Посуда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,other,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,other,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,other,Хендмейдихобби,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,other,Хендмейдихобби,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_apps,Аксессуары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_apps,Аксессуары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_apps,Аксессуары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_apps,Аксессуары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_apps,Посуда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_apps,Посуда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_apps,Посуда,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_apps,Посуда,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_apps,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_apps,Съедобныебукеты,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_apps,Съедобныебукеты,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_apps,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_web,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_web,Декор,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_web,Декор,12.64133638583639,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_web,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,paid_web,Съедобныебукеты,1802.4185501310308,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,paid_web,Съедобныебукеты,1280.9948566920752,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,paid_web,Съедобныебукеты,1838.528638812087,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,paid_web,Съедобныебукеты,1875.9199945119426,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,partners,Воздушныешары,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,partners,Воздушныешары,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,partners,Воздушныешары,12.64133638583639,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,partners,Воздушныешары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,retention,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,retention,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,retention,Декор,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,retention,Декор,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,turkey,retention,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,turkey,retention,Украшения,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,turkey,retention,Украшения,12.64133638583639,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,turkey,retention,Украшения,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,uk,brand,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,uk,brand,Съедобныебукеты,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,uk,brand,Съедобныебукеты,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,uk,brand,Съедобныебукеты,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,belarus,paid_web,Длядома,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,belarus,paid_web,Длядома,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,belarus,paid_web,Длядома,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,belarus,paid_web,Длядома,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,cis,organic_web,Другое,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,cis,organic_web,Другое,12.98701495726496,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,cis,organic_web,Другое,12.64133638583639,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,cis,organic_web,Другое,12.987014957264963,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,organic_web,Зоотовары,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,organic_web,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,organic_web,Зоотовары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,organic_web,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,other,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,other,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,other,Зоотовары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,other,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,mena,retention,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,mena,retention,Зоотовары,12.987014957264956,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,mena,retention,Зоотовары,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,mena,retention,Зоотовары,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,other,organic_web,Другое,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,other,organic_web,Другое,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,other,organic_web,Другое,12.641336385836384,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,other,organic_web,Другое,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,9,other,other,Вкусныенаборы,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q3,H2
2026,10,other,other,Вкусныенаборы,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,11,other,other,Вкусныенаборы,12.641336385836388,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
2026,12,other,other,Вкусныенаборы,12.987014957264957,0,0,0,0,0,0,0,0,0,0,0,0,True,Q4,H2
